ID_REF,GSM546233,GSM546234,GSM546235,GSM546236
10571325,6.09069,5.85547,6.30469,6.25832
10571329,2.79079,2.72015,2.5125,2.6746
10571342,7.82739,7.88119,7.99575,7.67151
10571344,3.22795,2.93799,2.9933,2.9971
10571353,3.45385,3.43387,3.62876,3.63022
10571362,2.3261,2.77401,2.32928,2.47939
10571364,3.39392,2.95284,3.29441,2.78949
10571367,2.25865,2.4566,2.36519,2.24167
10571371,5.24133,5.13853,5.18614,5.49394
10571382,2.95729,3.04942,2.85732,2.48304
10571384,3.68751,3.3891,3.76032,3.61225
10571399,3.4381,3.27992,3.39572,3.10001
10571415,5.62936,5.71461,5.89739,5.4676
10571432,2.0312,2.14999,2.19378,2.14999
10571436,1.62594,1.62667,1.61217,1.47953
10571439,2.36102,2.30085,2.01551,2.0214
10571441,1.72252,1.64294,1.89712,1.68536
10571444,9.90799,10.1397,10.0187,9.96361
10571467,3.1565,2.92126,2.97603,3.1836
10571474,5.59239,5.53563,5.87048,5.56935
10571514,6.5933,6.67243,7.25605,6.81207
10571516,2.86085,2.81228,2.84388,2.59409
10571522,2.81285,2.84279,2.71067,2.6617
10571528,4.31255,4.5898,4.47866,4.67459
10571530,5.70585,5.74244,5.88299,5.82803
10571560,4.02639,3.89832,4.22625,3.98568
10571567,6.64675,6.77926,7.13832,7.02436
10571599,2.80068,2.79613,3.18723,3.43831
10571601,3.49124,3.41049,3.01208,3.51406
10571612,2.97002,3.02716,2.74997,2.93905
10571621,6.8848,7.18299,7.34293,7.22373
10571634,2.41259,2.4076,2.5872,2.41068
10571647,5.55298,5.80708,5.8091,5.85885
10571653,8.97684,8.83535,10.0746,10.0362
10571655,1.2823,1.33924,1.56875,1.31897
10571657,11.3553,11.3104,11.1121,11.0955
10571680,1.95723,1.93448,1.91174,1.93448
10571696,6.08279,6.06574,6.30131,6.23316
10571705,6.84768,6.53932,6.60179,6.54705
10571715,2.66821,2.48105,2.37719,2.47655
10571724,2.48798,2.65161,2.59879,2.69893
10571726,2.06707,1.9064,1.97042,2.04671
10571728,6.47683,6.36722,6.60807,6.43639
10571737,5.53969,5.10757,5.00922,5.40591
10571739,4.78424,4.78413,4.40694,4.73178
10571741,4.69905,4.67259,4.35167,4.79301
10571743,2.11838,2.19106,2.42122,2.06212
10571745,2.97428,3.01892,2.73045,2.86103
10571747,1.86045,1.8671,1.75986,1.85947
10571749,3.52815,3.05761,3.16194,3.46199
10571752,3.63732,3.62122,3.5395,3.51708
10571761,1.95723,2.20947,2.11846,2.28452
10571763,2.6661,2.68023,2.70704,2.77347
10571768,1.54354,1.59298,1.44753,1.44753
10571770,1.44241,1.44241,1.47309,1.50234
10571772,1.36151,1.37104,1.44962,1.41082
10571774,5.62191,5.90351,5.91782,5.77573
10571784,2.40524,2.42744,2.24321,2.42809
10571788,4.40475,4.28651,4.59074,4.42471
10571797,3.44577,3.4062,3.07914,3.30285
10571808,1.81545,1.73423,1.90231,1.70413
10571815,3.24855,3.57707,4.08242,3.7834
10571824,4.15853,4.20033,4.01238,4.23548
10571826,1.8699,1.91352,1.91352,1.84272
10571829,1.95742,1.8072,1.80997,1.84659
10571840,8.74673,8.77789,8.62055,8.51038
10571849,7.99865,8.00584,7.89324,7.94772
10571857,3.88317,3.84073,3.45212,3.80478
10571860,4.81472,4.57851,4.47203,4.63691
10571865,2.42108,2.27322,2.2721,2.16528
10571870,4.85768,4.41059,4.5337,4.33297
10571876,11.1625,11.1397,11.1685,11.1647
10571878,2.58513,2.52186,2.31743,2.44096
10571884,2.53577,2.50331,2.27824,2.40211
10571889,2.21615,2.01003,1.97893,1.85935
10571891,7.92347,8.14029,8.18904,7.89446
10571907,3.19951,3.11398,3.14954,3.045
10571911,4.74883,5.05506,4.66814,4.76982
10571920,4.12734,4.00643,3.42589,3.72984
10571922,5.5611,5.51632,5.90677,5.48551
10571958,5.2822,5.43903,4.9359,5.02522
10571975,5.16426,4.97224,4.69167,4.72135
10571978,6.94136,7.16218,6.89265,6.90466
10571984,3.70119,3.68558,3.85142,3.81468
10572024,2.24826,2.06096,2.03994,2.12773
10572038,6.43678,6.2139,6.30158,6.11213
10572046,1.33983,1.61568,1.42344,1.36765
10572048,1.66402,1.59442,1.64661,1.66996
10572050,2.98046,3.00592,3.08807,3.20873
10572064,5.14117,4.93981,4.96631,5.05701
10572066,2.64438,2.59611,2.57443,2.54117
10572070,2.17206,2.0217,2.00965,2.05808
10572077,3.29602,3.6625,3.53391,3.66892
10572083,1.81329,1.56146,1.78121,1.83195
10572085,2.5481,2.7069,3.13142,2.93716
10572089,4.30434,4.54578,4.2587,4.32901
10572095,1.92925,1.6362,1.80967,1.64445
10572097,3.01195,3.19598,3.14965,3.02376
10572109,4.53077,4.86618,4.95407,4.96068
10572130,3.87679,3.69692,3.3893,3.30775
10572146,7.80556,7.73837,7.78389,7.67558
10572161,3.73278,3.58773,4.15998,3.61917
10572170,2.02916,2.09055,2.14467,2.16943
10572178,1.85624,1.59464,1.6034,1.61508
10572180,6.07812,5.97722,5.79534,5.65708
10572212,4.09613,4.27378,4.15517,4.17213
10572235,3.4281,3.28708,3.13807,3.31171
10572241,4.27797,4.18299,3.85807,4.17106
10572251,2.95357,3.16869,2.99139,3.24725
10572253,5.10163,5.35502,5.56093,5.28306
10572271,6.61631,6.78959,6.88141,6.88904
10572282,4.47195,4.20493,4.94185,5.18478
10572290,4.40135,4.01634,4.38307,4.5054
10572301,4.5447,4.4098,4.62425,4.64886
10572318,5.11673,4.90048,4.80137,4.9373
10572332,4.76143,4.73398,4.6643,4.6643
10572345,4.27336,4.22023,4.11881,4.14464
10572357,8.22401,8.17266,8.25836,8.18364
10572368,3.66836,3.58965,3.43195,3.87757
10572378,3.21987,3.15927,3.0831,2.928
10572398,3.82954,3.71678,2.97809,3.25171
10572408,8.15296,8.06079,8.05956,8.04313
10572419,5.98672,6.02052,5.60452,5.67895
10572432,4.7905,4.59245,4.85976,4.92955
10572445,2.97822,3.20566,3.03903,2.94108
10572449,5.83766,5.58555,5.51516,5.55286
10572456,6.72176,6.77777,7.4403,7.26966
10572461,3.62085,3.64699,3.28217,3.41714
10572466,5.47174,5.59341,4.99307,5.21483
10572485,3.13636,2.9504,3.13838,3.34362
10572497,3.67991,3.90612,3.56778,3.82031
10572514,3.53029,3.15301,3.22294,3.57625
10572516,5.12048,4.88894,4.89963,4.90775
10572525,3.31392,3.29035,3.12302,3.18541
10572527,2.09117,2.41914,2.14397,2.3409
10572533,5.73234,5.6532,5.90774,5.69633
10572580,6.7216,6.7995,6.731,6.67721
10572591,4.91113,5.03208,4.8624,4.71716
10572596,8.04024,8.02404,7.98773,7.94621
10572605,3.47134,3.39054,3.18703,3.5137
10572613,5.3428,5.31335,5.20293,5.16547
10572616,5.60448,5.88555,6.00678,5.94568
10572622,4.24968,4.28215,4.18756,4.13632
10572635,3.70715,3.69295,3.82516,3.77008
10572637,7.32639,7.31678,7.21378,7.27793
10572647,4.7482,4.81804,4.23437,4.51143
10572663,5.10487,5.11502,5.02063,5.13191
10572669,4.37166,4.28692,4.04219,4.15377
10572679,6.42197,6.13561,6.42951,6.45668
10572693,4.80678,4.77734,4.68917,4.98943
10572722,3.1771,2.99519,3.13357,2.84976
10572724,2.31528,2.0009,2.40399,2.34659
10572727,2.69283,3.08793,3.12429,2.9601
10572730,4.23782,4.47882,4.69081,4.16123
10572733,4.26297,4.29289,4.65781,4.50375
10572739,2.20346,2.28542,2.16776,2.22809
10572741,3.41698,3.31712,2.87821,2.91504
10572743,3.19627,2.99202,2.6159,2.99202
10572745,2.54821,2.68058,2.56186,2.49234
10572747,6.51852,6.17746,6.73311,6.39613
10572755,2.27125,2.12151,2.25775,2.32349
10572757,8.2526,8.26688,8.38724,8.32456
10572772,3.05564,3.2327,3.1037,3.20925
10572779,6.64757,6.64762,6.48018,6.75323
10572786,6.97631,6.82084,6.68878,6.60466
10572800,5.26669,5.0897,5.11076,5.22726
10572804,3.88198,3.67346,3.66071,3.46872
10572813,6.58124,6.87922,7.25223,6.88064
10572815,2.92525,2.91326,2.84048,2.90839
10572838,5.47748,5.32667,5.53699,5.28449
10572861,3.47984,3.37065,3.13994,3.27973
10572865,2.72436,2.6258,2.51659,2.60599
10572870,4.83384,4.99929,4.89411,4.71985
10572880,5.80935,5.78756,5.88792,5.82127
10572897,5.10809,4.94493,5.36283,5.09981
10572906,4.08488,3.81057,3.86554,3.78401
10572928,3.15679,3.00846,3.0292,2.97054
10572932,5.61615,5.54939,5.66762,5.45909
10572934,1.95111,2.21563,2.02172,2.1461
10572949,5.34791,5.76167,5.872,5.53243
10572958,2.65685,2.63779,2.56892,2.65209
10572960,3.12642,3.27906,3.43,3.48104
10572962,5.75626,5.81167,5.84295,5.5468
10572975,2.77703,2.82399,2.6844,2.67962
10572989,4.87791,5.15708,4.98253,4.99882
10573008,3.56173,3.5165,3.40001,3.46818
10573027,6.93341,6.88517,7.00347,6.88773
10573048,3.77928,3.93196,3.6942,3.79942
10573054,2.07834,2.13476,2.13476,2.16788
10573066,2.17923,2.35122,1.99725,2.47053
10573075,2.4812,2.58137,2.68793,2.49446
10573077,3.78176,3.72682,3.66829,3.72682
10573082,2.52741,2.62795,2.61596,2.55193
10573110,3.14384,2.74676,2.58883,2.83939
10573112,3.85162,3.68529,3.79021,3.78838
10573115,3.18059,3.18059,2.91949,3.16978
10573128,3.70563,3.82032,3.56271,3.79811
10573152,2.60829,2.54384,2.47465,2.30203
10573160,2.62946,2.59772,2.51264,2.64145
10573172,2.23758,2.23955,2.26269,2.26218
10573190,3.58438,3.37806,3.31827,3.56806
10573194,7.57133,7.46865,7.37556,7.35738
10573198,5.97302,5.89725,8.18071,8.21125
10573203,5.86451,5.5056,5.5919,5.69492
10573210,3.56441,3.46271,3.39104,3.68448
10573217,4.392,4.37913,4.19141,4.36001
10573232,2.84204,3.36212,3.11244,2.91695
10573234,3.96117,3.35494,3.54438,3.6151
10573261,3.66355,3.3968,3.71782,3.87366
10573266,5.40637,5.28278,5.58742,5.36485
10573281,2.49786,2.58152,2.5868,2.37885
10573288,4.81484,4.6722,4.26297,4.39097
10573295,4.79032,4.66235,4.40903,4.79655
10573317,2.1736,2.12003,2.00192,2.04737
10573319,2.9885,2.93931,3.00371,3.09055
10573332,3.32627,3.32155,3.12836,3.50326
10573342,3.14069,3.22458,2.915,2.95138
10573344,3.84567,3.9185,3.94803,3.62714
10573346,4.69211,4.59314,4.29262,4.64017
10573348,3.69826,3.65618,3.43558,3.83361
10573401,6.43665,6.31479,6.06602,6.03971
10573419,3.32577,3.30933,2.99878,3.146
10573427,4.36407,4.26503,4.1966,4.04902
10573430,5.08615,5.048,4.9381,4.84631
10573434,5.70157,5.69301,5.70077,5.65275
10573451,3.01498,3.00308,2.96643,3.08174
10573457,3.58573,3.83602,3.15528,3.45242
10573461,5.08396,5.19942,5.23055,5.15536
10573472,3.8875,3.73503,3.43787,3.81919
10573483,4.1436,4.21946,4.35041,4.36461
10573490,4.93883,5.10718,5.00855,5.01913
10573515,7.2172,7.3255,7.34236,7.35608
10573519,6.04995,6.20158,6.14224,6.17325
10573549,5.40668,4.99253,5.23372,5.30212
10573566,4.54491,4.53945,4.55686,4.39187
10573578,7.06768,6.82744,6.09207,6.43376
10573583,7.69829,7.66771,7.60896,7.48747
10573610,2.6853,2.79596,3.14392,3.01868
10573613,2.73576,2.23477,2.17629,2.50106
10573615,4.19769,3.99089,4.3734,4.43105
10573624,1.87597,1.87092,1.99754,1.92025
10573626,8.71595,8.86809,8.35106,8.25803
10573637,6.58363,6.62588,6.95846,6.5971
10573673,1.76157,1.68231,1.76038,1.63148
10573675,9.37253,9.43743,9.61467,9.56136
10573691,4.43366,4.42875,3.93658,4.35565
10573693,6.50997,6.79273,6.65256,6.50265
10573696,2.31881,1.95093,2.13539,2.04738
10573703,5.7352,5.60017,5.61036,5.71764
10573713,5.20382,5.13256,5.07198,5.06431
10573731,3.13183,3.56818,2.93179,2.95552
10573733,7.01171,7.06883,7.26073,6.9963
10573747,4.03786,3.99627,3.66915,3.79257
10573779,4.50953,4.40782,4.51441,4.3873
10573790,2.88413,2.90571,2.93583,2.99651
10573803,5.69449,6.13826,6.18515,5.94827
10573821,9.99085,10.0827,10.1299,10.0161
10573823,6.22492,6.42519,6.31666,6.24146
10573865,3.78506,3.13363,3.06483,3.16931
10573867,6.77057,6.82888,6.91891,6.76191
10573893,6.12561,5.96525,6.7514,6.5871
10573903,3.9774,4.0254,3.89053,3.74173
10573908,2.29339,2.1858,2.08915,2.16163
10573910,3.06781,2.7939,2.89663,2.87722
10573916,3.27623,3.49756,3.10342,3.21
10573924,4.54312,4.62468,4.41531,4.47774
10573939,3.70464,3.57695,3.44301,3.64079
10573954,2.92752,2.82876,2.88423,2.98877
10573956,3.16416,2.76405,2.6988,2.94889
10573975,3.69724,3.72473,3.69724,3.86379
10573979,3.15096,3.0834,2.93465,2.81397
10573996,3.81557,3.71911,3.85386,3.83471
10573998,5.77632,5.69367,5.86698,5.65058
10574013,3.41227,3.46968,3.5059,3.52169
10574018,4.98614,5.07394,5.02148,5.15396
10574023,8.43094,8.81537,5.34197,5.10742
10574027,8.44754,8.52015,8.37885,8.40016
10574033,4.38647,4.30829,4.99042,4.68795
10574057,3.88299,4.10174,3.62125,3.91586
10574059,3.40421,3.32996,3.23805,3.39646
10574087,10.6358,10.6182,10.6355,10.6087
10574096,7.3279,7.27111,8.24692,8.0014
10574098,4.99273,4.99273,4.9964,4.91359
10574100,6.34528,6.47863,6.39248,6.31217
10574102,5.09327,5.26798,5.23173,5.2654
10574104,4.25696,4.44346,4.43434,4.48534
10574133,4.85667,4.75117,4.74924,4.83892
10574135,3.22731,3.51697,3.5427,3.32097
10574137,5.07442,5.19088,5.1678,5.08301
10574139,3.34112,3.48726,3.76214,3.68344
10574141,4.58799,4.3527,4.32067,4.52722
10574143,2.35626,2.43484,2.47982,2.64556
10574145,3.89136,3.43545,4.05322,3.88718
10574147,4.25202,4.4974,4.39378,4.76603
10574149,5.17486,5.30616,5.68649,5.40856
10574151,4.81912,4.89185,4.82822,4.88276
10574153,5.07613,5.06623,5.24552,5.07613
10574155,4.55253,4.68738,4.67201,4.4732
10574157,5.10848,5.1624,5.44585,5.23588
10574159,5.38036,5.49918,5.42133,5.51623
10574161,5.10895,5.30852,4.90583,5.15092
10574163,3.69699,3.66592,3.76203,3.76287
10574166,4.8923,4.96372,4.75537,4.82263
10574184,5.68013,5.79483,5.90572,5.74328
10574204,4.78497,4.5998,4.9958,4.84132
10574213,2.28549,2.31911,2.29997,2.18723
10574220,3.63027,3.64647,3.54449,3.4748
10574226,2.61842,2.5481,2.88221,2.82698
10574230,4.87944,4.86851,4.9197,4.71556
10574232,7.95725,8.02449,7.85391,7.79331
10574242,5.98148,6.03632,6.06457,5.98981
10574246,2.97253,2.98333,2.95667,2.89788
10574259,4.14095,4.11226,3.67384,3.81264
10574276,4.23136,4.35064,4.14667,4.16282
10574288,3.06602,3.10668,3.0471,3.15643
10574308,4.61675,4.71001,4.94073,4.7881
10574330,4.03903,4.18639,3.96603,3.99668
10574342,5.75166,5.63825,5.76631,5.81199
10574350,5.41322,5.38648,5.44871,5.41568
10574365,2.64463,2.52999,2.55161,2.64633
10574375,3.72617,3.55405,3.70887,3.37898
10574378,2.88684,3.01276,3.04592,3.07344
10574384,3.34377,3.33284,3.2085,3.35417
10574404,6.63034,6.84634,6.66513,6.62701
10574410,3.36624,3.06178,3.00656,3.26373
10574412,7.12752,7.12556,7.13445,7.01298
10574415,5.05711,5.25416,4.51604,4.9796
10574417,3.85088,3.91179,3.85991,3.86104
10574421,3.19793,3.2653,3.56889,3.60782
10574423,3.60926,3.74489,3.22143,3.73329
10574427,4.39958,5.02575,4.67946,4.15958
10574429,3.19557,2.80229,2.86498,2.99701
10574432,2.73021,3.08087,3.74782,2.82905
10574434,2.73021,3.08087,3.74782,2.82905
10574436,6.34305,6.2933,6.39313,6.28738
10574438,5.38664,5.40317,5.93543,5.74883
10574451,3.81046,3.74254,3.25059,3.5406
10574456,2.53049,2.53238,2.36134,2.42435
10574464,2.60012,2.50939,2.6159,2.50939
10574471,5.74714,5.61844,5.60862,5.78118
10574478,4.68473,4.56112,4.44231,4.72631
10574480,3.43006,3.4358,3.29241,3.46073
10574488,5.80637,5.76818,5.4961,5.11427
10574492,2.8422,2.70307,2.70307,2.63074
10574498,9.35563,9.4272,8.90237,8.69878
10574508,2.34932,2.28604,2.28475,2.39809
10574511,2.96189,2.97136,2.96334,2.91172
10574524,5.8901,5.53756,5.67449,5.7035
10574532,8.81974,8.802,8.93139,8.89495
10574545,9.50404,9.54452,10.1765,9.91077
10574560,2.39347,2.4652,2.52407,2.55307
10574572,7.75563,7.73625,7.97871,7.82914
10574584,2.97943,3.02368,3.06252,3.08848
10574595,3.31957,3.54454,3.94376,3.72332
10574598,11.8693,11.8619,11.8976,11.7781
10574607,10.7207,10.8409,9.9669,9.88055
10574617,3.49051,3.48348,2.99114,3.42257
10574632,5.94674,5.87707,5.62199,5.49751
10574641,7.618,7.70753,7.25469,7.16543
10574656,3.70954,3.47972,3.56629,3.49911
10574659,4.49399,4.62904,4.55467,4.71198
10574676,3.36386,3.18718,3.32723,3.33743
10574682,5.46791,5.51609,5.77678,5.72704
10574694,5.27335,5.40377,5.33279,5.37035
10574718,6.0837,6.10586,5.94937,5.73966
10574727,2.7282,2.91845,2.60925,2.72473
10574743,3.1136,2.85206,2.67095,2.7958
10574765,3.18426,2.99928,2.78584,3.10304
10574780,3.38722,3.46906,3.17455,3.58921
10574789,4.46944,4.58988,4.74566,4.61616
10574812,6.32958,6.17363,6.38962,6.41293
10574825,3.59882,3.67453,3.52037,3.58094
10574866,3.65473,3.86356,3.63175,3.88013
10574872,2.76917,2.91591,2.97588,3.12223
10574880,3.53982,3.72973,3.60014,3.69106
10574897,5.29145,5.34168,5.31968,5.34762
10574899,4.50928,4.22578,4.4338,4.45031
10574903,5.24001,5.25598,5.28316,5.17734
10574934,4.59826,4.4803,4.22382,4.64919
10574939,7.06767,7.00149,6.77654,6.90749
10574944,5.43963,5.44198,5.4807,5.43519
10574962,6.08373,6.09768,6.06987,6.00088
10574976,5.84857,5.62289,5.79751,5.54189
10574985,3.24151,3.23537,2.92045,2.93722
10574996,5.63143,5.44495,5.40062,5.42012
10575019,2.39709,2.36222,2.32735,2.36222
10575021,3.99633,3.70397,3.4693,3.63993
10575029,2.75484,3.129,3.10544,3.01316
10575034,2.59322,2.36001,2.4349,2.56843
10575052,5.64138,5.64082,5.77184,5.74501
10575074,4.83807,4.84454,4.92003,4.67458
10575095,2.50505,2.27981,2.18304,2.30958
10575102,6.92229,7.08776,7.33206,7.31972
10575120,4.26108,4.36606,4.09642,4.34354
10575129,5.15132,5.21133,5.45722,5.24712
10575142,3.81544,3.70856,3.57733,3.81799
10575144,4.25697,4.20466,4.39819,4.28347
10575151,3.21041,3.32627,3.21368,3.45184
10575153,8.68433,8.84052,9.32797,9.26903
10575160,4.97279,5.14224,5.26413,5.09077
10575184,5.06932,4.94744,4.98727,4.80893
10575209,2.72257,2.82088,2.90444,3.02926
10575211,1.86889,2.08558,1.99772,2.07402
10575213,5.10465,5.20896,5.14479,5.31488
10575227,2.43604,2.58057,2.50033,2.47155
10575249,5.28483,5.15047,5.30503,5.39985
10575255,2.81401,3.00437,3.17186,3.10581
10575291,3.71148,3.47111,3.41203,3.71047
10575302,7.58243,7.51315,7.75221,7.67101
10575326,4.35508,4.35967,4.18852,4.26446
10575328,3.70055,3.58129,3.86952,3.6919
10575349,12.0095,12.1679,12.1582,12.2294
10575363,4.97458,5.20318,6.17127,5.98433
10575369,2.50912,2.57495,2.4686,2.4509
10575376,2.59065,2.7055,3.01351,2.94792
10575380,2.47761,2.59599,2.61542,2.64213
10575473,3.11498,3.11498,3.21557,3.04221
10575476,6.15851,6.123,6.43796,6.38958
10575497,4.0488,3.93838,3.87761,3.79158
10575512,6.70788,6.68742,6.49651,6.4631
10575534,4.13374,4.07789,4.13402,4.01587
10575548,4.52397,4.39758,4.1376,4.33484
10575550,7.51267,7.45319,8.06964,8.06388
10575578,6.10984,6.15788,6.39254,6.16082
10575596,5.18331,5.22836,5.22712,5.23159
10575598,6.17105,6.06833,5.9476,5.96139
10575609,3.8357,3.78072,3.59469,3.65485
10575616,3.53449,3.60372,3.75498,3.93047
10575619,4.26095,4.13236,3.95109,4.23591
10575628,1.66943,1.77862,1.84293,1.98067
10575630,2.74416,2.72705,2.54974,2.73704
10575657,2.01089,1.92322,1.94298,2.05092
10575662,4.77526,4.56791,4.68994,4.59822
10575672,3.37027,3.29976,3.13821,3.22257
10575685,9.99407,10.1621,10.5486,10.5089
10575693,2.16926,2.17216,2.19984,2.25014
10575702,3.24621,3.27345,2.99305,3.28792
10575706,5.34949,5.46263,5.374,5.318
10575719,2.13439,2.39354,2.21354,2.28794
10575725,2.70916,2.8421,2.58445,2.74107
10575733,3.37538,3.29351,3.26172,3.35557
10575745,4.64432,4.35568,4.52459,4.3922
10575750,4.96549,4.7506,4.99713,4.97341
10575763,4.68798,4.31545,4.49655,4.40403
10575775,5.58846,5.61086,5.50212,5.40859
10575777,6.42424,6.31357,6.37384,6.21512
10575799,4.20571,4.11031,3.87764,3.88446
10575833,9.258,9.26293,9.23763,9.20714
10575840,3.13037,3.09634,3.13647,2.92747
10575842,2.8235,2.54584,2.75812,2.72514
10575844,3.69817,3.62185,3.18631,3.62428
10575861,8.00108,7.89323,8.39899,8.25864
10575867,6.44724,6.25502,6.16989,6.13732
10575873,7.4363,7.34711,5.98135,5.99871
10575880,3.18118,3.17555,3.14614,3.25068
10575894,3.59912,3.93806,3.57723,3.99317
10575909,3.98176,3.87704,3.65916,3.73966
10575917,4.53497,4.32653,4.1621,4.42069
10575926,2.46443,2.40921,2.38637,2.4213
10575955,4.98594,4.89147,4.79089,4.78976
10575961,6.98135,7.09652,7.32431,7.16612
10575976,3.49322,3.91382,3.61953,3.8249
10575993,3.75201,4.01936,4.05332,4.31007
10576010,5.10953,4.73536,5.17524,5.35335
10576027,2.72701,2.41741,2.32855,2.28655
10576029,9.06157,9.03701,8.91422,8.78827
10576034,4.37984,4.24697,4.23421,4.28321
10576046,4.8979,4.54255,4.59338,4.4513
10576049,3.52344,3.60642,3.34066,3.41317
10576051,3.70993,3.77001,3.66268,3.73044
10576054,2.909,3.03878,3.07859,2.84402
10576056,7.48155,7.49673,7.06596,6.88765
10576062,3.76553,3.84929,3.53361,3.86152
10576070,2.85225,2.77766,2.60422,2.65
10576073,5.26627,5.1961,5.22271,5.07781
10576088,3.99791,3.849,3.20095,3.42344
10576090,5.67832,5.55459,6.00127,5.91758
10576101,6.71431,6.57056,6.51786,6.59398
10576115,3.5628,3.44809,3.05962,3.56706
10576118,3.12015,3.02069,3.17156,3.23619
10576124,4.27615,4.18648,4.30344,4.2362
10576140,3.97125,3.96942,3.40447,3.54154
10576152,5.41217,5.33813,5.24254,5.13984
10576158,4.54356,4.64233,4.3641,4.66876
10576160,5.78749,5.761,6.20507,5.90462
10576173,1.97955,1.87879,2.27633,2.04987
10576175,4.13527,3.59481,3.63063,3.68081
10576189,1.36869,1.40893,1.46428,1.42259
10576191,6.10276,5.9932,6.20849,6.15224
10576210,8.29246,8.35989,8.19661,8.11824
10576216,2.35732,2.25674,2.29226,1.95705
10576218,3.26054,3.09431,2.91949,2.73838
10576235,2.64023,2.61888,2.53517,2.57631
10576246,7.96938,7.95656,7.95224,7.74929
10576249,3.73916,3.84749,3.27457,3.68702
10576258,6.37066,6.4925,6.39569,6.3504
10576274,4.62388,4.67322,4.30499,4.30853
10576288,3.70897,3.54817,3.55594,3.54233
10576305,8.2305,8.18557,8.33993,8.21282
10576328,2.97002,3.26718,3.25636,3.19077
10576332,2.47359,2.46849,2.33121,2.77355
10576335,4.9567,4.80176,5.35929,5.31823
10576354,6.87482,7.06366,7.05391,7.01579
10576373,4.06663,3.87254,4.23111,4.27088
10576386,7.06833,7.00313,7.26109,7.2841
10576391,6.4909,6.3144,6.3144,6.04831
10576401,3.72917,3.73278,3.78702,3.737
10576403,5.27916,4.98428,5.11655,4.87658
10576413,3.62903,3.56423,3.80575,3.73771
10576417,6.15779,6.12256,6.07116,6.04108
10576437,1.66455,1.54478,1.5457,1.63238
10576439,5.55887,5.70944,5.79802,5.62244
10576460,2.73485,2.72834,2.79626,2.83795
10576482,3.67875,3.23441,3.07155,3.14793
10576490,2.04034,2.37974,2.66226,2.42112
10576493,3.61467,4.01152,3.56167,3.46396
10576495,3.69369,3.81304,3.41455,3.66353
10576506,6.83245,6.84483,6.93191,6.86984
10576524,4.21406,4.5095,4.22992,4.49712
10576532,6.35024,6.30954,6.26341,6.24936
10576538,3.32194,3.24781,3.36873,3.32105
10576556,4.59368,4.9305,4.70695,4.85173
10576559,2.83944,2.56056,2.76308,2.68013
10576561,4.46438,4.7549,4.69479,4.88048
10576569,3.64434,3.87198,3.21029,3.47776
10576581,3.65786,3.50564,3.2443,3.67356
10576586,3.02596,3.10472,2.95183,2.95927
10576598,5.89753,5.53702,5.57491,5.64091
