probe_id	entrezgene_id
207402_at	7691
216960_s_at	7692
37254_at	7692
206182_at	7693
227729_at	7693
206142_at	7694
206240_s_at	7695
244743_x_at	7697
1559709_at	7697
204523_at	7699
209726_at	770
1557624_at	7700
206931_at	7700
235580_at	7700
204474_at	7701
37586_at	7701
221873_at	7702
203792_x_at	7703
203793_x_at	7703
213551_x_at	7703
214239_x_at	7703
205883_at	7704
227762_at	7704
228854_at	7704
231262_at	7704
1554433_a_at	7705
200050_at	7705
206911_at	7706
224806_at	7706
203319_s_at	7707
203318_s_at	7707
228545_at	7707
238711_s_at	7707
235166_at	7707
239024_at	7707
230821_at	7707
203601_s_at	7709
203602_s_at	7709
236127_at	7709
210735_s_at	771
203963_at	771
204508_s_at	771
215867_x_at	771
214164_x_at	771
204509_at	771
241230_at	771
217242_at	7710
221201_s_at	7711
208019_at	7712
202173_s_at	7716
202171_at	7716
202172_at	7716
206683_at	7718
202702_at	7726
210291_s_at	7727
210290_at	7727
205252_at	7727
243128_at	7728
205497_at	7728
206399_x_at	773
210770_s_at	773
214933_at	773
223603_at	7732
219495_s_at	7733
230065_at	7733
209565_at	7737
213452_at	7738
244424_at	7738
203585_at	7739
207162_s_at	774
235781_at	774
213218_at	7741
207513_s_at	7743
206579_at	7745
226102_at	7745
205181_at	7746
204234_s_at	7748
208020_s_at	775
211592_s_at	775
238636_at	775
242973_at	775
237102_at	7750
210281_s_at	7750
202778_s_at	7750
226512_at	7750
207338_s_at	7752
214706_at	7752
204327_s_at	7753
204329_s_at	7753
214823_at	7754
206416_at	7755
200828_s_at	7756
200829_x_at	7756
244153_at	7756
238772_at	7756
229765_at	7756
1556035_s_at	7756
231848_x_at	7756
228157_at	7756
1568646_x_at	7757
1568644_at	7757
208542_x_at	7757
207998_s_at	776
210108_at	776
1555993_at	776
227207_x_at	7760
243457_s_at	7761
243456_at	7761
220497_at	7761
220214_at	7762
1555510_at	7762
217741_s_at	7763
210275_s_at	7763
203739_at	7764
207128_s_at	7766
216983_s_at	7767
220019_s_at	7767
244462_at	7767
229123_at	7767
207125_at	7768
235702_at	7768
219603_s_at	7769
233461_x_at	7769
231717_s_at	7769
224004_at	7769
208432_s_at	777
236013_at	777
242410_s_at	777
238747_at	777
217403_s_at	7770
227689_at	7770
222237_s_at	7771
1562789_at	7772
235717_at	7772
205791_x_at	7773
1557322_at	7773
219123_at	7775
47571_at	7776
219171_s_at	7776
228181_at	7779
212907_at	7779
208377_s_at	778
224485_s_at	7780
230084_at	7780
207035_at	7781
207362_at	7782
238845_at	7782
227193_at	7782
207933_at	7783
239389_at	7786
205447_s_at	7786
205448_s_at	7786
230921_s_at	7786
215263_at	7789
243521_at	7789
217515_s_at	779
200808_s_at	7791
215706_x_at	7791
1558173_a_at	7798
225831_at	7798
221831_at	7798
221832_s_at	7798
216433_s_at	7799
203056_s_at	7799
203057_s_at	7799
205277_at	7799
1007_s_at	780
207169_x_at	780
208779_x_at	780
210749_x_at	780
205186_at	7802
227081_at	7802
200730_s_at	7803
200733_s_at	7803
200731_s_at	7803
200732_s_at	7803
208433_s_at	7804
205282_at	7804
228955_at	7804
201720_s_at	7805
201721_s_at	7805
231354_at	780529
1563638_at	780776
1552548_at	7809
1552549_a_at	7809
237736_at	7809
207050_at	781
227623_at	781
222975_s_at	7812
219939_s_at	7812
202646_s_at	7812
208297_s_at	7813
209717_at	7813
208822_s_at	7818
210967_x_at	782
206996_x_at	782
210185_at	782
220424_at	7827
1555098_a_at	783
207776_s_at	783
213714_at	783
201235_s_at	7832
201236_s_at	7832
212013_at	7837
212012_at	7837
209530_at	784
34726_at	784
214220_s_at	7840
214221_at	7840
210627_s_at	7841
1568665_at	7844
202636_at	7844
209118_s_at	7846
207924_x_at	7849
207923_x_at	7849
214528_s_at	7849
207921_x_at	7849
209552_at	7849
121_at	7849
221990_at	7849
207693_at	785
243244_at	785
211372_s_at	7850
205403_at	7850
211919_s_at	7852
209201_x_at	7852
217028_at	7852
206136_at	7855
221245_s_at	7855
204035_at	7857
206612_at	786
204481_at	7862
209100_at	7866
202787_s_at	7867
202788_at	7867
203071_at	7869
224149_x_at	7871
225243_s_at	7871
222924_at	7871
202655_at	7873
201499_s_at	7874
201498_at	7874
222032_s_at	7874
211960_s_at	7879
211961_s_at	7879
203658_at	788
208213_s_at	7881
210079_x_at	7881
210471_s_at	7881
210078_s_at	7881
206052_s_at	7884
219144_at	78986
203368_at	78987
224535_s_at	78988
204386_s_at	78988
204387_x_at	78988
219873_at	78989
222878_s_at	78990
219369_s_at	78990
218953_s_at	78991
219075_at	78992
65086_at	78992
221939_at	78992
1559397_s_at	78994
218714_at	78994
45687_at	78994
219879_s_at	78995
220949_s_at	78996
242475_at	78996
227459_at	78996
235159_at	78996
1561894_at	78996
219668_at	78997
207458_at	78998
219491_at	78999
202715_at	790
222946_s_at	79000
220011_at	79000
217949_s_at	79001
223003_at	79002
221559_s_at	79003
218097_s_at	79004
219051_x_at	79006
232269_x_at	79006
228419_at	79006
222234_s_at	79007
1568815_a_at	79009
221699_s_at	79009
219365_s_at	79012
220449_at	79015
218260_at	79016
227472_at	79016
215380_s_at	79017
220058_at	79018
228452_at	79018
218741_at	79019
221573_at	79020
53202_at	79020
201764_at	79022
218622_at	79023
238637_at	79023
220930_s_at	79024
220931_at	79024
220426_at	79025
220016_at	79026
235281_x_at	79026
211986_at	79026
223302_s_at	79027
222163_s_at	79029
218933_at	79029
1554460_at	7903
206925_at	7903
242943_at	7903
230261_at	7903
230836_at	7903
208973_at	79033
219261_at	79034
47083_at	79034
218903_s_at	79035
200076_s_at	79036
219812_at	79037
219929_s_at	79038
224445_s_at	79038
225428_s_at	79039
219111_s_at	79039
224433_s_at	79039
222896_at	79041
218132_s_at	79042
228683_s_at	79047
218553_s_at	79047
222664_at	79047
222668_at	79047
224250_s_at	79048
218265_at	79048
208872_s_at	7905
208873_s_at	7905
218860_at	79050
203545_at	79053
220226_at	79054
243483_at	79054
207291_at	79056
238513_at	79056
220433_at	79057
229118_at	79057
218908_at	79058
220934_s_at	79064
203326_x_at	79064
202492_at	79065
220797_at	79066
238931_at	79066
226744_at	79066
209702_at	79068
219479_at	79070
210868_s_at	79071
204256_at	79071
227491_at	79071
219200_at	79072
201361_at	79073
219662_at	79074
243093_at	79074
226951_at	79074
219000_s_at	79075
218069_at	79077
219406_at	79078
62212_at	79078
203119_at	79080
218211_s_at	79083
201420_s_at	79084
201421_s_at	79084
220182_at	79085
229650_s_at	79086
1559382_at	79086
224717_s_at	79086
219097_x_at	79086
221988_at	79086
218444_at	79087
205964_at	79088
233354_at	79088
218419_s_at	79089
204985_s_at	79090
218945_at	79091
224113_at	79092
1555309_a_at	79092
1555308_at	79092
220598_at	79092
220599_s_at	79092
232608_x_at	79092
219270_at	79094
41047_at	79095
204480_s_at	79095
222165_x_at	79095
231381_at	790952
229099_at	790955
203257_s_at	79096
220534_at	79097
219856_at	79098
228865_at	79098
219476_at	79098
224020_at	79100
222728_s_at	79101
221580_s_at	79101
224338_s_at	79102
224947_at	79102
229846_s_at	79109
229845_at	79109
217808_s_at	79109
222426_at	79109
1569819_at	791114
1556263_s_at	791114
1568662_at	791115
1568663_a_at	791115
200934_at	7913
219364_at	79132
222894_x_at	79133
227160_s_at	79133
219524_s_at	79133
219253_at	79134
227604_at	79134
221620_s_at	79135
221338_at	79136
218037_at	79137
221984_s_at	79137
221983_at	79137
222129_at	79137
219402_s_at	79139
218172_s_at	79139
222543_at	79139
221912_s_at	79140
219585_at	79140
1555789_s_at	79142
223081_at	79142
211037_s_at	79143
209179_s_at	79143
233571_x_at	79144
227994_x_at	79144
218010_x_at	79144
222701_s_at	79145
218642_s_at	79145
219853_at	79147
227882_at	79147
239273_s_at	79148
239272_at	79148
222937_s_at	79148
224207_x_at	79148
219909_at	79148
219904_at	79149
203609_s_at	7915
203608_at	7915
207775_at	79150
234963_s_at	79152
219429_at	79152
219722_s_at	79153
218756_s_at	79154
218335_x_at	79155
232160_s_at	79155
48531_at	79155
219566_at	79156
223242_s_at	79157
221192_x_at	79157
220398_at	79158
240106_at	79158
212959_s_at	79158
219324_at	79159
222057_at	79159
208132_x_at	7916
212081_x_at	7916
214201_x_at	7916
220698_at	79160
204215_at	79161
232018_at	79165
214561_at	79166
208594_x_at	79168
219063_at	79169
213318_s_at	7917
210208_x_at	7917
201255_x_at	7917
219127_at	79170
205740_s_at	79171
219472_at	79172
226118_at	79172
206901_at	79173
218358_at	79174
207296_at	79175
227986_at	79175
218938_at	79176
219088_s_at	79177
219089_s_at	79177
218540_at	79178
225476_at	7918
225472_at	7918
222483_at	79180
217992_s_at	79180
219633_at	79183
228031_at	79183
216521_s_at	79184
231913_s_at	79184
229436_x_at	79184
221196_x_at	79184
219170_at	79187
233480_at	79188
222418_s_at	79188
217795_s_at	79188
229638_at	79191
230472_at	79192
224756_s_at	7920
202667_s_at	7922
218848_at	79228
213540_at	7923
220444_at	79230
239259_at	79230
1552930_at	79258
222804_x_at	79269
219001_s_at	79269
226511_at	79269
230679_at	79269
205625_s_at	793
205626_s_at	793
208573_s_at	7932
217081_at	7932
234469_at	79339
234486_at	79345
209219_at	7936
220963_s_at	79363
230106_at	79364
225964_at	79364
218639_s_at	79364
223185_s_at	79365
231243_s_at	79365
221530_s_at	79365
221606_s_at	79366
221238_at	79366
224193_s_at	79368
221239_s_at	79368
1563674_at	79368
221240_s_at	79369
221241_s_at	79370
205428_s_at	794
215633_x_at	7940
210629_x_at	7940
214181_x_at	7940
211582_x_at	7940
211581_x_at	7940
214574_x_at	7940
1553023_a_at	79400
220641_at	79400
206214_at	7941
206540_at	79411
219692_at	79412
219836_at	79413
219346_at	79414
218130_at	79415
221866_at	7942
50221_at	7942
210054_at	79441
231781_s_at	79442
219949_at	79442
244145_at	79443
1555523_a_at	79443
218204_s_at	79443
220451_s_at	79444
219609_at	79446
218300_at	79447
231878_at	79447
231748_at	79465
230655_at	79465
233736_at	79470
207885_at	795
1563496_at	7955
230806_s_at	79567
45749_at	79567
218029_at	79567
219176_at	79568
210870_s_at	7957
205231_s_at	7957
219438_at	79570
243306_s_at	79571
218912_at	79571
219558_at	79572
212297_at	79572
219481_at	79573
219404_at	79574
219101_x_at	79575
223439_at	79576
228493_at	79576
218578_at	79577
235196_at	79577
229828_at	79577
222155_s_at	79581
218151_x_at	79581
219109_at	79582
240898_at	79582
219182_at	79583
64900_at	79583
219040_at	79585
202175_at	79586
231023_at	79587
218153_at	79587
219263_at	79589
218270_at	79590
1568733_at	79591
55662_at	79591
218891_at	79591
218246_at	79594
220367_s_at	79595
219303_at	79596
219886_at	79598
241836_x_at	79598
235918_x_at	79598
217495_x_at	796
210728_s_at	796
210727_at	796
217561_at	796
218584_at	79600
201346_at	79602
218922_s_at	79603
219225_at	79605
215056_at	79605
223386_at	79607
230009_at	79607
220282_at	79608
237640_at	79609
218940_at	79609
219616_at	79611
229222_at	79611
1555450_a_at	79612
219378_at	79612
226467_at	79613
219227_at	79616
219269_at	79618
242850_at	79618
225504_at	79618
233156_at	79621
219056_at	79621
229210_at	79621
218493_at	79622
219271_at	79623
218195_at	79624
219747_at	79625
230319_at	79625
215059_at	79625
241560_at	79625
223583_at	79626
219582_at	79627
238469_at	79627
226810_at	79627
219710_at	79628
240966_at	79628
205441_at	79629
219506_at	79630
218973_at	79631
220150_s_at	79632
219427_at	79633
1555595_at	79634
222849_s_at	79634
219234_x_at	79634
232108_at	79634
220321_s_at	79635
229906_at	79637
219096_at	79637
1554077_a_at	79639
219462_at	79639
219309_at	79640
218394_at	79641
219973_at	79642
218743_at	79643
222750_s_at	79644
218800_at	79644
243444_at	79644
220156_at	79645
239500_at	79645
1568930_at	79645
218433_at	79646
221751_at	79646
222458_s_at	79647
217893_s_at	79647
222459_at	79647
1554155_at	79648
228778_at	79648
219592_at	79648
1557347_at	79648
232243_at	79648
219576_at	79649
219626_at	79649
237842_at	79649
202138_x_at	7965
209971_x_at	7965
1554119_at	79650
1554016_a_at	79650
218060_s_at	79650
219202_at	79651
222865_x_at	79652
228947_x_at	79652
219315_s_at	79652
218632_at	79654
219670_at	79656
1557984_s_at	79657
218842_at	79657
219431_at	79658
1561939_at	79659
1565149_at	79659
219469_at	79659
1552670_a_at	79660
222662_at	79660
241477_at	79661
219396_s_at	79661
219284_at	79663
235189_at	79664
242639_at	79664
1558852_at	79664
218713_at	79664
228960_at	79664
222574_s_at	79665
218277_s_at	79665
222699_s_at	79666
218640_s_at	79666
219871_at	79667
219033_at	79668
244008_at	79668
219474_at	79669
1559021_at	79669
242776_at	79670
238800_s_at	79670
236243_at	79670
236155_at	79670
220933_s_at	79670
1553695_a_at	79671
219680_at	79671
218210_at	79672
219765_at	79673
229759_s_at	79674
229760_at	79674
232122_s_at	79674
219002_at	79675
219245_s_at	79676
44617_at	79676
219246_s_at	79676
218781_at	79677
236535_at	79677
219768_at	79679
219560_at	79680
226204_at	79680
218883_s_at	79682
229304_s_at	79682
229305_at	79682
219247_s_at	79683
239281_at	79683
235133_at	79683
240636_at	79684
236059_at	79684
221208_s_at	79684
219129_s_at	79685
225509_at	79685
220187_at	79689
225987_at	79689
1556185_a_at	79689
219815_at	79690
219178_at	79691
222703_s_at	79693
218647_s_at	79693
1555227_a_at	79694
1554193_s_at	79694
219003_s_at	79694
222805_at	79694
222773_s_at	79695
218885_s_at	79695
220107_s_at	79696
219526_at	79697
219877_at	79698
227918_s_at	79699
225350_s_at	79699
225338_at	79699
214636_at	797
219254_at	79701
53071_s_at	79701
64438_at	79701
204922_at	79703
238162_at	79705
219441_s_at	79705
1565628_at	79705
1554082_a_at	79707
1554084_a_at	79707
218754_at	79707
222644_s_at	79709
218473_s_at	79709
219038_at	79710
218305_at	79711
238585_at	79712
219770_at	79712
239390_at	79712
236457_at	79712
219690_at	79713
218722_s_at	79714
218341_at	79717
230897_at	79717
222634_s_at	79718
222633_at	79718
221428_s_at	79718
223013_at	79718
235890_at	79718
202852_s_at	79719
202851_at	79719
221704_s_at	79720
220112_at	79722
1554572_a_at	79723
219262_at	79723
218916_at	79724
220360_at	79725
230185_at	79725
221981_s_at	79726
219586_at	79726
218505_at	79726
219823_at	79727
219530_at	79728
220193_at	79729
220194_at	79730
238983_at	79730
219217_at	79731
219990_at	79733
1554566_at	79734
205561_at	79734
218466_at	79735
219146_at	79736
219487_at	79738
219882_at	79739
228724_at	79739
220269_at	79740
1553214_a_at	79741
1553215_s_at	79741
220749_at	79741
222911_s_at	79742
219652_s_at	79742
1553584_at	79742
241381_at	79742
219826_at	79744
58367_s_at	79744
219944_at	79745
226425_at	79745
219298_at	79746
220614_s_at	79747
220420_at	79748
206750_at	7975
226206_at	7975
220117_at	79750
230773_at	79750
235831_at	79750
218725_at	79751
218919_at	79752
219409_at	79753
235837_at	79753
218862_at	79754
219995_s_at	79755
204800_s_at	79758
204801_s_at	79758
222813_at	79759
219047_s_at	79759
219683_at	7976
239082_at	7976
227524_at	7976
227499_at	7976
1555751_a_at	79760
222821_s_at	79760
219085_s_at	79760
218546_at	79762
218893_at	79763
219411_at	79767
222745_s_at	79768
218791_s_at	79768
220495_s_at	79770
227873_at	79770
220122_at	79772
235740_at	79772
206712_at	79774
229377_at	79774
1559270_at	79776
219779_at	79776
241700_at	79776
219413_at	79777
241478_at	79778
219332_at	79778
204871_at	7978
220693_at	79780
1554785_at	79780
223300_s_at	79780
223301_s_at	79780
238584_at	79781
220274_at	79781
220622_at	79782
219655_at	79783
217660_at	79784
217545_at	79784
219946_x_at	79784
232977_x_at	79784
234290_x_at	79784
226988_s_at	79784
220276_at	79785
219453_at	79786
238523_at	79786
227319_at	79786
220760_x_at	79788
225757_s_at	79789
221042_s_at	79789
225759_x_at	79789
213839_at	79789
202276_at	7979
224162_s_at	79791
222352_at	79791
218154_at	79792
222767_s_at	79794
218867_s_at	79794
234983_at	79794
1558758_s_at	79794
1558757_at	79794
219374_s_at	79796
228817_at	79796
219224_x_at	79797
227738_s_at	79798
219948_x_at	79799
209278_s_at	7980
209277_at	7980
219834_at	79800
1554108_at	79800
219493_at	79801
220283_at	79802
219052_at	79803
219791_s_at	79804
236141_at	79804
219740_at	79805
235343_at	79805
220063_at	79807
1554518_at	79807
235387_at	79807
1555910_at	79810
219658_at	79810
236903_at	79810
217828_at	79811
222822_s_at	79812
219091_s_at	79812
236262_at	79812
222873_s_at	79813
1559311_at	79813
219339_s_at	79813
225461_at	79813
222930_s_at	79814
221648_s_at	79814
220128_s_at	79815
227001_at	79815
1553813_s_at	79816
1553812_at	79816
222219_s_at	79816
219265_at	79817
226844_at	79817
229568_at	79817
219741_x_at	79818
1554141_s_at	79819
1554140_at	79819
220769_s_at	79819
229816_at	79819
207524_at	7982
207871_s_at	7982
220293_at	79820
220381_at	79822
220382_s_at	79822
227911_at	79822
1569601_at	79823
1554875_at	79823
219617_at	79823
220006_at	79825
228082_at	79827
226834_at	79827
1554667_s_at	79828
220007_at	79828
232533_at	79828
218734_at	79829
222369_at	79829
220206_at	79830
241045_at	79831
220070_at	79831
229982_at	79832
219705_at	79832
244563_at	79832
226265_at	79832
219539_at	79833
230118_at	79833
220008_at	79834
225913_at	79834
220009_at	79836
242931_at	79836
218942_at	79837
236983_at	79838
240303_at	79838
240304_s_at	79838
222904_s_at	79838
219580_s_at	79838
220301_at	79839
234180_at	79839
204765_at	7984
219418_at	79840
236066_at	79840
244032_at	79840
220390_at	79841
220391_at	79842
1553858_at	79842
220637_at	79843
232417_x_at	79844
219897_at	79845
1554919_s_at	79846
219455_at	79846
1564872_at	79846
219745_at	79847
1554873_at	79848
220072_at	79848
221925_s_at	79848
227105_at	79848
1555490_s_at	79849
220303_at	79849
218898_at	79850
220013_at	79852
220639_at	79853
1569481_s_at	79856
230509_at	79856
235460_at	79856
220211_at	79857
1555082_a_at	79858
1554380_at	79858
219542_at	79858
220310_at	79861
220215_at	79862
219419_at	79863
1555787_at	79864
220141_at	79864
235658_at	79864
219748_at	79865
219544_at	79866
239928_at	79867
206438_x_at	79867
219015_s_at	79868
222808_at	79868
205584_at	79868
205583_s_at	79868
217866_at	79869
222780_s_at	79870
218899_s_at	79870
222893_s_at	79871
219504_s_at	79871
220018_at	79872
227187_at	79872
219665_at	79873
219057_at	79874
77508_r_at	79874
74694_s_at	79874
219153_s_at	79875
222835_at	79875
226506_at	79875
222578_s_at	79876
218289_s_at	79876
222579_at	79876
221224_s_at	79877
221225_at	79877
224522_s_at	79877
220077_at	79879
235434_at	79879
203985_at	7988
1559568_at	79882
204216_s_at	79882
213064_at	79882
213063_at	79882
243948_at	79882
242443_at	79882
220411_x_at	79883
220145_at	79884
235550_at	79884
239415_at	79884
228423_at	79884
219847_at	79885
227679_at	79885
219276_x_at	79886
231995_at	79886
218454_at	79887
201818_at	79888
219456_s_at	79890
60471_at	79890
219457_s_at	79890
219849_at	79891
222464_s_at	79892
217905_at	79892
233936_s_at	79893
218079_s_at	79893
222509_s_at	79894
218068_s_at	79894
220416_at	79895
222931_s_at	79896
219800_s_at	79896
219851_at	79898
1555486_a_at	79899
219383_at	79899
207887_s_at	799
207886_s_at	799
217889_s_at	79901
222453_at	79901
218014_at	79902
218661_at	79903
45526_g_at	79903
220021_at	79905
1554268_at	79906
219852_s_at	79906
220421_at	79908
209228_x_at	7991
213423_x_at	7991
232770_at	7991
209227_at	7991
235801_at	7991
219802_at	79912
213878_at	79912
222147_s_at	79913
219623_at	79913
220223_at	79915
1563318_s_at	79917
222944_s_at	79917
234927_s_at	79917
219965_s_at	79917
1554555_a_at	79918
219751_at	79918
220149_at	79919
202371_at	79921
219967_at	79922
220538_at	79924
1552716_at	79925
232745_x_at	79925
233429_at	79925
220430_at	79927
221713_s_at	79929
215983_s_at	7993
220320_at	79930
223553_s_at	79930
220655_at	79931
217929_s_at	79932
222468_at	79932
219804_at	79933
243313_at	79933
227324_at	79934
220323_at	79935
1555929_s_at	79937
222263_at	79939
79005_at	79939
235035_at	79939
227518_at	79939
229410_at	79939
216361_s_at	7994
202423_at	7994
226547_at	7994
220324_at	79940
235771_at	79940
220967_s_at	79943
232162_at	79943
224460_s_at	79944
220089_at	79944
220152_at	79946
224064_s_at	79947
218547_at	79947
220798_x_at	79948
226491_x_at	79948
1554190_s_at	79949
219857_at	79949
219310_at	79953
222684_s_at	79954
218591_s_at	79954
220555_s_at	79955
218342_s_at	79956
222603_at	79956
219236_at	79957
221080_s_at	79958
219311_at	79959
52285_f_at	79959
235024_at	79960
218517_at	79960
225820_at	79960
225816_at	79960
221081_s_at	79961
238524_at	79961
220441_at	79962
244193_at	79962
220159_at	79963
224018_s_at	79966
220232_at	79966
224901_at	79966
205519_at	79968
239680_at	79968
218874_s_at	79969
228510_at	79969
219627_at	79970
221958_s_at	79971
228950_s_at	79971
228949_at	79971
208081_s_at	79973
220032_at	79974
228728_at	79974
219388_at	79977
1554279_a_at	79979
205238_at	79979
219512_at	79980
220819_at	79981
222850_s_at	79982
219237_s_at	79982
226399_at	79982
1555383_a_at	79983
1555382_at	79983
219756_s_at	79983
1566721_at	79987
219552_at	79987
224543_at	79987
213247_at	79987
236927_at	79987
233999_s_at	79989
1554672_at	79989
219758_at	79989
235949_at	79989
220259_at	79990
227248_at	79990
219100_at	79991
228781_at	79991
223740_at	79992
227180_at	79993
215759_at	79998
244453_at	79998
201615_x_at	800
215198_s_at	800
201616_s_at	800
201617_x_at	800
214880_x_at	800
212077_at	800
205319_at	8000
220340_at	80000
243907_at	80000
1554256_a_at	80003
39650_s_at	80003
205689_at	80003
229202_at	80003
219395_at	80004
229223_at	80004
1569590_at	80005
222721_at	80005
219921_s_at	80005
230263_s_at	80005
218674_at	80006
219240_s_at	80007
222852_at	80007
241844_x_at	80008
220169_at	80008
216021_s_at	8001
207928_s_at	8001
210661_at	8001
218979_at	80010
222460_s_at	80011
223406_x_at	80011
224248_x_at	80011
217896_s_at	80011
1552644_a_at	80012
238693_at	80012
226508_at	80012
1554509_a_at	80013
218297_at	80013
1554762_a_at	80014
218775_s_at	80014
222738_at	80014
1554039_at	80017
218298_s_at	80017
227245_at	80018
236816_at	80018
225888_at	80018
219172_at	80019
233250_x_at	80020
220707_s_at	80020
231846_at	80020
222739_at	80021
218776_s_at	80021
227743_at	80022
219173_at	80022
59375_at	80022
218359_at	80023
222727_s_at	80024
218749_s_at	80024
218809_at	80025
238548_at	80025
220896_at	80028
215068_s_at	80028
227500_at	80028
220574_at	80031
233801_s_at	80031
233882_s_at	80031
226492_at	80031
220709_at	80032
220462_at	80034
1558122_s_at	80034
235017_s_at	80034
235018_at	80034
235355_at	80034
220710_at	80035
233022_at	80036
1555252_a_at	80036
216452_at	80036
239684_at	80036
239291_at	80036
227970_at	80045
220465_at	80054
220576_at	80055
244321_at	80055
213469_at	80055
241801_at	80055
239725_at	80055
220345_at	80059
220716_at	80060
228381_at	80063
219870_at	80063
220172_at	80067
231921_at	80067
220904_at	80069
1553409_at	80070
220466_at	80071
241360_at	80071
220718_at	80072
1553413_at	80078
207490_at	80086
207287_at	80094
219635_at	80095
212995_x_at	80097
221172_at	80099
200653_s_at	801
209563_x_at	801
200655_s_at	801
213688_at	801
211985_s_at	801
211984_at	801
207757_at	80108
210599_at	80110
220721_at	80110
227045_at	80110
221175_at	80111
220580_at	80114
213429_at	80114
228876_at	80115
220468_at	80117
228252_at	80119
1555804_a_at	80122
219810_at	80124
234988_at	80124
1556227_at	80124
1556228_a_at	80124
220908_at	80125
220173_at	80127
220909_at	80128
238147_at	80128
220581_at	80129
216979_at	8013
207978_s_at	8013
209959_at	8013
220174_at	80131
239433_at	80131
221182_at	80133
218462_at	80135
222760_at	80139
218083_at	80142
221705_s_at	80143
204666_s_at	80143
235294_at	80143
228026_at	80143
1552503_at	80144
220910_at	80144
226145_s_at	80144
218334_at	80145
219675_s_at	80146
225583_at	80146
218208_at	80148
218810_at	80149
218857_s_at	80150
222764_at	80150
218148_at	80152
219207_at	80153
226042_at	80153
223326_s_at	80154
223327_x_at	80154
219158_s_at	80155
222837_s_at	80155
226998_at	80155
220724_at	80157
220723_s_at	80157
1552872_at	80161
241354_at	80161
207288_at	80161
1552873_s_at	80161
239779_at	80162
219359_at	80162
220584_at	80164
219980_at	80167
236240_at	80167
241968_at	80167
207491_at	80168
232428_at	80168
240875_at	80169
219435_at	80169
235523_at	80169
219174_at	80173
61732_r_at	80173
238318_at	80173
206661_at	80174
1555378_at	80174
238508_at	80174
238757_at	80174
219677_at	80176
226075_at	80176
220471_s_at	80177
231947_at	80177
219556_at	80178
219320_at	80179
225947_at	80179
219471_at	80183
44790_s_at	80183
221683_s_at	80184
205250_s_at	80184
219124_at	80185
203825_at	8019
212547_at	8019
1558712_at	80194
218531_at	80194
222545_s_at	80195
218174_s_at	80195
219035_s_at	80196
218463_s_at	80198
221187_s_at	80199
220585_at	80201
237324_s_at	80201
237323_at	80201
227614_at	80201
222119_s_at	80204
242157_at	80205
235388_at	80205
229586_at	80205
212616_at	80205
212615_at	80205
218980_at	80206
206357_at	80207
229624_at	80207
238630_at	80207
241920_x_at	80208
232403_at	80208
203513_at	80208
218420_s_at	80209
225887_at	80209
202155_s_at	8021
228902_at	8021
240639_at	80210
219637_at	80210
219636_s_at	80210
235938_at	80210
1568691_at	80210
218175_at	80212
1552426_a_at	80213
221702_s_at	80213
220918_at	80215
227438_at	80216
220919_s_at	80217
243896_at	80217
231084_at	80217
222393_s_at	80218
217745_s_at	80218
239138_at	80218
219397_at	80219
221670_s_at	8022
218844_at	80221
221189_s_at	80222
231830_x_at	80223
219681_s_at	80223
225177_at	80223
220176_at	80224
218957_s_at	80227
218811_at	80228
218812_s_at	80228
1558426_x_at	80228
217529_at	80228
231406_at	80228
233380_s_at	80230
218243_at	80230
220252_x_at	80231
218107_at	80232
224905_at	80232
224898_at	80232
224897_at	80232
225322_s_at	80233
221800_s_at	80233
220041_at	80235
219518_s_at	80237
219517_at	80237
220732_at	80243
233408_at	80243
228692_at	80243
222151_s_at	80254
219242_at	80254
220123_at	80255
225872_at	80255
243065_at	80255
226381_at	80255
207765_s_at	80256
211433_x_at	80256
220591_s_at	80258
220523_at	80258
244365_at	80262
223440_at	80262
219923_at	80263
242056_at	80263
206829_x_at	80264
238614_x_at	80264
220342_x_at	80267
223243_s_at	80267
220926_s_at	80267
203544_s_at	8027
222817_at	80270
213076_at	80271
212432_at	80273
212434_at	80273
233988_x_at	80274
1552388_at	80274
218740_s_at	80279
216503_s_at	8028
216506_x_at	8028
230122_at	8028
1563321_s_at	8028
205408_at	8028
225992_at	8028
206775_at	8029
225341_at	80298
225346_at	80298
204716_at	8030
225010_at	8030
204436_at	80301
209343_at	80303
219120_at	80304
221807_s_at	80305
232706_s_at	80305
225360_at	80305
218438_s_at	80306
224416_s_at	80306
222636_at	80306
222635_s_at	80306
228992_at	80306
243668_at	80306
235105_at	80306
227505_at	80306
227504_s_at	80306
220388_at	80307
222245_s_at	80307
205661_s_at	80308
212541_at	80308
228509_at	80309
210774_s_at	8031
222860_s_at	80310
219304_s_at	80310
226370_at	80311
228906_at	80312
214862_x_at	80312
1558483_at	80313
1558484_s_at	80313
228886_at	80313
228884_at	80313
238633_at	80314
223875_s_at	80314
234969_s_at	80314
225417_at	80314
242280_x_at	80315
224829_at	80315
224828_at	80315
224831_at	80315
207377_at	80316
211773_s_at	80317
1562305_x_at	80317
1562303_at	80317
235840_at	80317
229312_s_at	80318
234192_s_at	80318
220277_at	80319
229774_at	80319
228975_at	80320
1554489_a_at	80321
1554488_at	80321
224150_s_at	80321
238154_at	80321
219036_at	80321
220180_at	80323
218670_at	80324
226442_at	80325
242567_at	80325
228848_at	80325
229164_s_at	80325
223709_s_at	80326
221291_at	80328
238542_at	80328
221323_at	80329
224613_s_at	80331
