sig_id	DER001.HCC515.96H.TRCN0000262375..666	DER001.HCC515.96H.TRCN0000196310..666	DER001.HCC515.96H.TRCN0000280031..666	DER001.HCC515.96H.TRCN0000194822..666	DER001.HCC515.96H.TRCN0000002922..666	DER001.HCC515.96H.TRCN0000196572..666	DER001.HCC515.96H.TRCN0000006168..666	DER001.HCC515.96H.TRCN0000006178..666	DER001.HCC515.96H.TRCN0000230573..666
pert_id	TRCN0000262375	TRCN0000196310	TRCN0000280031	TRCN0000194822	TRCN0000002922	TRCN0000196572	TRCN0000006168	TRCN0000006178	TRCN0000230573
pert_iname	EIF2AK3	PTK2	MELK	PIK3C2A	PTP4A1	RIOK3	GNE	PGK1	ALDH9A1
pert_type	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh
cell_id	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515
pert_dose	2	2	2	2	2	2	2	2	2
pert_dose_unit	µL	µL	µL	µL	µL	µL	µL	µL	µL
pert_idose	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL
pert_time	96	96	96	96	96	96	96	96	96
pert_time_unit	h	h	h	h	h	h	h	h	h
pert_itime	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h
distil_id	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:I15	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:L21	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:O10	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H24	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:E01	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H23	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:C03	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:N19	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:F18
region	CDS	CDS	CDS	CDS	CDS	CDS	3UTR	3UTR	CDS
NCBI_geneId	9451	5747	9833	5286	7803	8780	10020	5230	223
8622	0.4879234	0.6216232	-0.08333576	-0.2203232	0.2261143	0.3201702	0.7017173	-0.9589825	0.3905552
1762	0.01689619	0.02000841	-0.1589006	-0.02238352	2.201588	0.2421212	-0.6113409	-0.5083487	0.09091023
400506	-0.2415586	-0.8318725	0.07865699	-0.8695401	1.403372	-0.07360769	-0.2267832	-0.1328111	0.7236575
57205	-1.062903	0.1746461	-0.5205462	-0.4875203	0.7542967	0.8339792	-0.1104511	-0.4594272	0.02884348
10464	0.2607989	-0.4458096	0.5035065	-1.192635	1.885077	-1.338163	0.03869806	-0.7680804	0.3217651
10154	0.3270732	-0.2409158	-0.3043851	-0.4417908	1.521905	0.8429849	0.7135863	-0.8624773	0.6213117
23194	0.2187724	-0.7219704	-0.4646587	-1.075571	2.663976	0.1031443	0.03425938	-1.522475	0.1934493
9644	0.4012235	-1.186625	0.7206538	-1.582802	0.8396972	-0.1183577	-0.3571388	-0.7107488	0.9504176
23112	-0.3786504	-0.5023578	-0.3873333	-0.3384601	0.2459266	0.354343	1.117611	-0.6386813	-0.2547925
9881	-0.2504438	-0.04302448	-0.4497623	0.1468535	1.016992	-0.0754253	0.6812125	-1.044223	1.647718
23261	0.07282543	-0.05191024	-0.4604893	-0.5507801	2.1087	0.4242504	-0.2673792	-0.7407593	0.09996096
6297	-0.7128357	-0.7231172	0.4996799	-1.482887	1.586382	-0.2955947	0.4883496	-0.4074531	-0.00386408
22941	-0.482073	0.03899562	1.083281	-0.1539114	0.04431377	0.6749004	0.2878077	0.005895332	-0.7989938
23228	-0.4829302	-0.2413709	0.3549989	-0.01842129	0.3204328	0.8366909	-0.487636	-1.187339	-0.9675283
57608	-0.3606853	-0.5205978	-0.6982964	-0.6523701	1.488306	0.4645116	0.6560951	-1.469929	0.2431895
53405	-0.4705692	-0.994363	-0.9564801	-1.318223	1.553684	-0.8700663	-0.3166516	-0.01831609	0.1562692
23264	-0.4391855	-0.0702266	-0.04552954	-0.1887922	1.667534	-0.376346	-0.09645611	-1.301964	1.361224
25945	-0.5549018	-0.9771457	0.2054903	-1.461422	2.681667	-0.2061676	1.18429	-0.9947371	0.00789468
6843	-0.6971564	0.0738331	-0.106448	-0.560568	1.258552	-1.642377	0.01068187	-0.8218907	0.2159263
60676	0.3090276	-0.5405415	1.267603	-0.7388486	0.9844648	0.8236426	0.04181325	-0.5534242	0.336783
25907	0.4691159	0.2119008	0.3266445	0.04975079	0.01130924	-0.5838867	-0.2018887	-0.7215459	0.3577906
340591	-0.6835598	0.3292454	0.4267054	0.738644	1.157341	-0.7056959	-0.2599078	-1.051701	0.8784006
155060	-0.3299989	-0.5354246	0.3925362	0.04707912	2.390507	-0.6526817	0.6293699	-0.379818	-0.4468066
92211	-0.4610632	-0.6068879	-0.138333	-0.07015139	1.517667	-0.7402577	-0.841119	0.1672525	-1.110647
11155	0.09935428	-0.3409808	0.4515182	-1.582698	0.4434443	0.02445786	-0.2672901	-0.7445089	-1.624432
196740	-0.4498605	0.6885214	-1.361018	0.2000661	2.680325	0.3631877	0.1560428	-0.8592806	0.672407
84302	0.4371746	0.2532541	-0.3265901	-0.2885259	1.579628	-0.5528686	0.3062382	-1.54123	0.870638
84804	-0.2617891	-0.561103	-0.2604467	-0.1359356	1.576728	-0.2883915	0.3104169	-0.1615836	-0.6404895
23005	-0.2468927	-0.2326879	0.4073814	0.3048999	1.316045	0.8956149	-0.1747978	-0.5520586	-0.5558908
23035	-0.5517172	-0.9294599	0.6402213	0.06859739	2.071492	0.4033055	-0.7419975	-0.5472178	0.6735049
53616	-0.1266456	-0.9707347	0.1214212	0.1990428	1.467088	0.2698308	0.3414575	-1.253152	0.04710199
11037	-0.689934	-0.6054792	0.2002836	-1.218484	1.746225	-0.4160373	-0.1913281	-1.177926	-0.09214459
1193	0.8542629	-0.784204	-0.6453241	0.2182763	0.4994912	0.06409073	-0.2531046	-1.060004	0.360772
3676	-0.3097482	0.3459244	0.04913698	-0.4809787	3.268975	0.6308508	-0.9462982	-1.60116	0.1891837
90957	0.6647654	0.01409623	0.3191802	-0.8493353	0.23081	0.3283527	0.499062	-0.0453154	0.425472
23366	-0.206207	-0.3749912	-0.2774336	0.3681164	2.15909	-0.02158883	0.6845624	-0.3793174	0.05805334
7474	0.2899846	0.01113053	-0.2191149	0.2642719	0.556664	-0.3638479	0.54403	-0.8242569	1.471887
23114	0.1926935	-0.6315043	0.1307733	-0.5015366	-0.04314172	0.8704162	-0.471374	0.774422	-0.6442006
10900	0.6911232	-0.2378659	0.3323109	1.254526	-0.9609414	-0.2241252	0.4138961	-0.6059011	1.498579
23144	-0.224371	-0.4803307	-0.2416874	1.041676	0.4416692	-0.3477211	-0.3640642	-0.5763528	1.63379
23308	-0.6287461	0.05494544	0.2435674	-0.518326	0.8860169	-0.01045346	0.03599471	-0.5119739	0.7882016
25928	-0.7600147	-0.02561241	-0.2158353	0.6059355	1.331782	-0.9347599	-0.0292165	-0.169576	-1.41503
57799	-0.2141406	0.08226898	-0.1979365	0.8690453	-0.386181	-0.2894422	0.4499129	-0.1404706	-0.2480221
8153	0.498542	-1.223578	-0.2690866	-0.7997556	1.173643	-0.1548098	1.258652	-0.7858012	0.4410522
80055	-0.1473484	-0.5779558	-0.1321765	-1.023555	2.873529	-0.08502024	0.7292274	-0.5187307	-0.08197743
261734	-0.05244966	-0.3674367	-0.1063839	-1.351461	2.521084	-0.01944813	0.3617524	-0.6506518	1.173629
3683	0.1645042	-0.5893834	0.4989501	0.3775861	1.266485	0.474493	-0.9976299	-1.192173	0.148176
1795	0.1539596	-0.1172466	0.5087185	0.4519548	1.129536	-0.9045011	0.3016729	-1.379235	0.2983412
23398	-0.6009157	-0.5740034	-0.6173326	1.124075	1.170832	-0.1908799	0.2195547	-0.4433964	-0.8742124
25992	-0.3543734	0.05531309	-0.4008037	-0.3406477	1.136558	-0.5545194	1.294978	-0.4111262	0.4264464
10982	-0.05822985	0.2707144	-0.1314853	-1.288107	1.118133	0.0008956492	-0.5939458	-0.3455084	-0.5712792
9890	0.3135562	-0.7512692	0.6962481	-1.578569	2.034511	-0.6285928	0.03488711	-0.5326124	1.230591
1181	-0.5852361	0.1483768	-1.263168	2.224505	1.197326	0.1095839	-0.2496189	-0.6076434	-0.0625771
5584	-0.856688	-0.2362187	0.1679296	-1.479545	2.737415	-0.2594911	0.418396	-0.8675745	0.5567924
146542	0.3139099	-0.1830752	0.155246	-0.4597955	0.2136072	0.6629384	0.05785578	-0.7804408	0.385783
22930	-0.6650511	-0.3800072	0.5018521	-0.4000315	1.688469	-1.108812	0.7333472	-1.449125	0.3059455
915	-0.3162183	-0.3209651	-0.5682517	0.5523103	2.032442	-0.2990396	0.4246931	-1.753379	0.426731
6444	0.2002944	0.6119	-0.08765638	-1.439777	1.654126	0.6851431	-0.3835344	-0.6599486	0.3628995
222161	-0.6483502	-0.9844737	0.4204637	-1.056157	1.006243	0.5690547	0.4485755	-0.6166812	1.033312
390940	-1.454603	-0.4096249	0.2683858	0.3070365	1.171035	-0.7770827	-0.1635691	-1.556387	1.308231
27445	-0.08530539	-0.409153	1.007256	-0.8558003	-0.2386079	-0.212629	-0.0247416	-0.8365642	0.0001377407
6039	0.1356482	-0.4179969	-0.2012632	-1.435283	0.5667785	0.04145953	-1.197223	-1.401329	1.129208
2033	-0.7191808	-0.4372178	0.9993588	0.061032	1.80892	1.091251	-0.3317178	-0.8812624	1.401509
23250	-0.2143252	-0.6499377	-0.9883519	-0.2554384	1.40897	0.9017693	-0.001687765	0.6138943	-1.268911
187	-0.3722712	-0.6812782	-0.2597644	-0.4706063	1.185225	-0.1865394	0.08125469	0.04580833	1.29119
6585	0.3722918	0.1831663	0.1760937	-0.0133183	0.9388054	-0.08164021	-0.1475507	-0.08054365	1.231529
1915	0.2443384	0.1730209	0.5305052	2.331943	-2.593807	0.9957568	0.06835842	0.233691	0.01362738
1298	0.1320642	-0.210893	0.2066893	-1.671768	-0.247407	-0.6661054	-0.5632188	0.07744627	-1.727317
387032	-0.5962716	-0.6647773	0.1522272	-0.8797243	1.935201	-0.03586307	0.07415324	-0.8465341	0.4206506
23148	0.02824751	0.3320524	0.1651038	-0.7138325	2.363397	-0.3290986	0.1944109	-0.2315939	0.0307081
23616	0.5902888	-0.4442312	0.4248191	0.5874523	0.7014884	0.123075	0.1013048	-0.05290008	0.6945677
55687	0.2248159	0.8086725	0.1734616	0.3037587	0.8264605	0.3008979	0.9181008	-0.9326851	-0.4603992
221692	0.1236412	-0.8057637	0.7280669	-0.9063596	0.7851124	0.6379657	0.6301693	0.5468773	0.4888563
26048	-0.5821373	-1.187212	0.569627	-0.64668	1.258487	-0.2293287	-0.07452412	-0.8128562	1.100691
201134	0.6869195	-0.4089505	0.7973804	0.4207854	0.1491317	-0.0727987	-0.3370359	-0.16857	-0.06100993
27124	-0.1576621	0.3952002	-0.3421695	-0.2806605	1.738812	0.1886945	-0.2741346	-1.185105	0.9941557
56339	-0.6555294	-0.5882863	-0.555427	-1.796343	2.691678	-0.4491249	1.44159	-0.9868764	-0.5265765
27097	0.1360523	-0.3450375	0.2252296	-0.9640843	2.808539	-1.182545	0.6941475	-0.7453716	0.2190501
8940	-0.1126237	0.02089208	0.002161011	0.3853862	0.5996565	0.414046	-0.01953967	-0.5345336	-0.3414854
25891	-0.7024321	-0.3587857	1.203121	0.1422884	0.8594996	-0.4476084	0.2940781	-0.5015126	0.1439071
10847	0.4650707	-0.8564066	0.8486569	-0.406005	1.517369	0.2915775	-0.236737	-0.8793542	0.586194
441151	-0.3793843	-0.3962339	0.02008864	-0.2224533	0.9016177	-0.02829062	-0.01980273	-0.9721583	-0.4773179
92104	-0.3716242	-0.6160576	0.001491219	-1.621078	1.153066	-0.6848448	-0.254704	-0.9175425	-0.7002923
10611	0.02517515	0.4156229	-0.8397542	-0.9337497	0.4748235	0.243501	-0.2636793	-1.020536	-0.1643198
5446	0.8014412	-0.1160941	-0.4330509	0.5580767	-0.551632	0.5052996	1.115788	-0.1280842	-0.07371345
1749	0.2372495	-0.6703594	0.09389082	-0.6569096	1.133542	0.1747549	0.345696	-0.1763723	0.6990486
80823	-0.2301818	-0.5986238	0.4687889	-1.328002	1.975816	-0.5916579	0.9954389	-1.625569	0.673618
783	-0.7756125	0.2384011	-0.03404278	0.635031	-0.3631859	-0.07810062	-0.07404199	-0.1386249	0.1226207
256949	0.6070018	0.3217983	-1.146738	0.136494	-1.349126	0.585919	0.2121853	-0.3256168	-0.9795026
64131	0.6493571	-0.6083184	0.1351529	1.379627	1.443885	0.8735204	-0.346714	-1.131106	0.5217439
4542	0.7079802	-0.09935476	0.09837753	-0.9639974	2.32018	0.8302819	0.1110041	-1.288052	0.5479292
26033	0.2997823	-0.353273	0.0269171	-0.8182903	1.825265	0.112722	-0.0277725	-1.241746	0.8411252
9866	0.6086697	0.06191841	-0.195659	-1.080516	0.4388586	0.7096565	-0.2520599	0.8192645	-0.08154066
5648	0.05559734	-0.2893283	0.7931937	-0.9233959	1.952446	-0.9462737	0.3646343	-0.5000477	1.309924
28996	-0.6623873	-0.2704539	0.4267703	-1.27611	1.668174	0.430523	0.1381527	-0.5408274	-0.3049279
8076	0.03983282	-0.4839038	-0.2560574	-0.8734192	-0.3134622	-0.5608085	-0.08860967	-0.06355168	-1.324924
8844	-0.6898756	-0.5795497	0.3041919	-0.248496	0.9392272	0.1642806	0.421876	-1.573101	0.2020921
26145	0.2900034	-0.8157333	0.7816509	-0.2734561	0.4736614	0.05778426	0.5144249	-0.9183003	0.1599781
92822	-0.008795962	-1.080752	-0.4659617	0.4401218	2.283075	-0.4375648	0.1312987	-0.522266	0.753391
7062	0.2880485	0.5720732	-0.2342653	-0.2297977	1.347019	0.2781134	0.4597183	-1.033506	0.2360462
284352	-0.7691025	-0.3318355	-0.2788541	-0.1736137	1.408691	-0.3517282	-0.3605116	-1.098456	-0.2067362
51778	-0.1088431	-0.444319	0.2718876	-0.9915597	2.205101	0.671924	-0.2413468	-1.2657	-0.9892429
3643	-0.5563033	-1.042448	-0.1998982	-2.442442	-1.010437	-0.4932185	-0.3261068	-1.106844	-0.5953215
8492	0.3065019	-0.721554	0.5685434	-1.042046	1.003553	-1.141799	-0.3724525	-0.92216	0.4847306
3633	0.3163156	-0.279623	0.63846	-0.6652262	-0.2841878	-0.05225341	0.4498374	-0.6736766	1.029781
8745	-0.5329859	-0.3181747	-0.3207123	0.2472537	1.847494	0.838757	0.2566988	-0.3910913	-0.00567621
11213	0.1510518	-0.1050702	1.163132	-1.814292	1.206879	0.8880485	-0.3730934	-0.4714272	-0.4538826
80765	-0.4818372	-0.311036	-0.1111554	-0.4460559	1.006026	-0.2112413	-0.4273111	-0.2229682	0.1900291
10215	-0.6561217	-0.6302201	0.1148213	-0.5554559	2.338895	-0.8374141	0.1721233	-0.03734052	1.012005
115703	0.22907	-0.8325231	-0.06911999	0.3769921	1.852952	-0.006041056	0.6090264	-0.9885268	2.563116
3117	0.09040433	-0.44014	0.5972412	0.1683784	-0.02266574	-0.1563296	0.9239267	-1.662718	0.5389276
3752	0.6375344	-0.5301206	-0.5502974	0.8803357	1.059108	-0.37247	0.8286093	-1.050795	2.492684
440073	-1.107626	-0.3392151	-0.09027998	-0.471128	2.084837	-0.2140396	0.2133664	-0.7496767	0.9344116
2898	0.2041495	-0.01585501	-0.314828	-0.6235691	1.757971	-0.2999521	0.5829772	-0.6875693	2.236803
5521	0.2781197	-1.272094	0.9953521	-1.323026	1.431151	-0.1820453	0.6177206	0.09988117	-0.4649077
58500	-0.5198252	-0.3736881	0.1006984	-0.2036774	2.725452	-0.1629232	0.5264003	-1.007069	1.252785
25895	-0.5249023	-1.479626	-0.5747438	-1.044765	0.9492083	-1.556314	-0.4128427	-1.2318	0.4468926
201191	0.5877909	-0.1904141	0.3527662	-0.03377961	1.184724	-0.9309335	0.5497731	-1.284071	1.437443
1302	-0.7873408	-1.12866	0.5495139	-0.5679685	1.258955	-0.6428683	0.1798857	-0.3513526	-1.232054
5267	1.146647	0.2084425	0.265837	-0.5751005	1.024492	0.6618645	1.145485	0.6669791	0.5335412
221981	-0.6350875	-0.4135751	0.3885288	-1.500265	1.110954	0.5926927	0.3964459	-0.430988	0.7667572
317662	-0.2299792	-0.7210305	-0.1364185	-0.7029743	1.166231	0.7894711	0.7262478	-0.8425015	0.9306298
9413	-0.5298082	-0.5042309	-0.3119351	-0.7071645	2.671655	-0.4153484	0.1529884	-0.9504395	0.2742518
633	-0.08273053	-0.9823188	-1.074849	-2.026513	0.8878439	0.8336491	-0.3672937	-0.9014036	1.228135
4603	0.2742782	-1.39483	0.4294068	-1.226944	1.286413	-0.3190744	0.6355112	-0.2748064	-0.3004541
131578	-0.2574168	-0.4588786	-0.2923706	-0.8379228	1.643029	-0.4305759	0.2039757	-0.716309	-0.04822699
3490	-0.3075981	-0.5959493	-0.2813203	-1.712074	1.562106	0.8828434	0.1449356	-0.4075738	-0.6475915
23329	-0.124373	-0.2740152	-0.2339966	0.7264143	0.781848	0.4641784	-0.09416039	-0.7934119	-1.345566
4818	-0.206005	-0.2316528	-0.05164239	0.3046393	1.794712	0.272348	-0.2834516	-1.354573	-0.03260416
23316	0.5816827	0.2330908	-0.2164449	-0.2064488	0.8061738	0.4731916	0.6919605	-0.4590248	1.054261
6750	0.09258199	0.749162	0.4888884	-0.350374	-0.9726387	-0.08752207	-0.0630154	0.4488413	0.4616079
146057	-0.5225592	-0.5463187	1.443238	-1.436357	2.003227	0.1564414	-0.3712845	-0.6691277	0.3424774
2774	0.1273441	-0.5777347	0.25786	0.7260241	-0.4615909	0.3559536	0.09546557	0.9917099	-0.6922358
375057	-0.3130666	-0.2000664	0.8070647	-0.4252183	0.9734513	-0.3159329	-0.9671086	0.2351003	0.3072199
5733	-0.6227481	-0.3537653	-0.04840251	-0.09974384	1.097246	0.5104948	-0.1021636	-0.7251239	1.674444
26059	0.2396733	-0.2294942	0.2858628	0.7253557	1.494768	0.7589771	0.01916941	-0.8511855	1.522774
1953	-0.3365988	-0.09050374	-0.5009913	-0.139047	1.836938	-0.7459857	1.043099	-1.590276	2.521113
7291	0.4242084	-0.4385308	0.839101	-0.6901394	-0.06876586	-0.2478453	-0.3071749	0.4199544	-0.7042225
57863	0.1561323	-0.2870046	0.2194132	0.4157179	1.351112	0.02681971	-0.2022824	-1.125926	-0.06206515
54474	-0.9723502	-0.6175292	-0.5155124	-0.02287601	0.9044338	-0.02750957	0.0960412	-0.197788	-1.083407
26049	-0.6521048	-0.4476176	-0.06573769	0.2996276	1.570329	-0.2637014	0.855894	-0.8131089	-0.5589603
91977	-0.257711	-0.7197272	-0.1339034	-1.058472	1.456796	0.3890978	-0.06567978	-0.8827168	0.739561
23322	-0.3906697	-1.095997	-0.0625487	0.1891188	2.694939	-0.5003535	0.1281642	-0.89978	0.5084306
26038	0.1240675	-0.1141277	0.3426247	-0.4570803	0.6003088	-0.02711391	0.2217763	-0.9053438	0.870091
138046	-0.01345715	-1.039528	-0.01593705	0.5622535	0.9965045	0.5781822	0.04247239	-0.6663791	0.2958787
57188	0.6041048	-0.02383402	0.2342233	0.3619468	1.008351	0.295142	0.4373188	-0.4603485	0.6440812
92154	0.1197464	-0.7844369	0.0481433	-0.6154069	1.483481	0.2480593	0.4046997	-0.5939562	-0.128624
57144	-0.4411274	-1.015496	0.5439658	0.01959629	2.197104	-0.2248766	-0.2928501	-1.416279	0.7095845
1288	-0.615339	-0.3324149	0.2852403	-0.6811749	-0.3967322	0.0342721	0.5898144	-0.003079548	-0.05777068
29799	0.731937	-0.8325427	0.52395	-0.6539713	0.2926568	0.2260407	0.05821851	-1.039289	0.7996873
23359	-0.1291037	0.002949759	0.2867168	-0.8748463	1.903599	0.4267461	-0.05114666	-0.7096711	-0.0784708
10943	0.004950013	-0.3548206	0.2645272	-1.011928	-0.2569966	0.1029265	0.1008753	-0.3478566	0.7333426
30837	-0.4646575	-0.881708	0.1269802	0.0471819	1.395039	0.2717985	0.4611274	-0.9676511	1.253974
23426	-0.4487624	-0.4975317	0.06798811	0.3239237	2.753954	0.4938775	0.5151787	-0.9012281	-0.6172857
85359	-0.5970635	-0.0924757	-0.315119	-0.2641473	1.266016	0.03299525	0.3185279	-1.260533	-0.5765504
284439	-0.5460529	-0.3149881	0.06741188	-0.01052143	1.68835	0.4754199	0.3704865	-0.9779994	-0.2190147
131544	-0.06806306	-0.541342	-0.3799346	-2.190727	2.452763	0.5921687	0.2908843	-1.173642	0.8770655
7535	0.2848925	-0.3678926	-0.5238333	1.311057	2.576513	0.1591684	0.5171191	-0.4582113	0.2525722
1946	0.7184194	0.4391588	1.19681	-0.961836	0.1995843	-0.1284422	0.6301939	-0.1694	1.293467
6355	0.4085853	0.3293205	-1.57135	0.3024091	-0.678777	0.5639113	-0.576892	-1.030352	1.593266
5789	0.1667506	-0.29607	0.0753143	1.190494	2.289569	0.5370001	0.5445818	0.09017158	-0.2963312
6262	0.3481823	-0.7280978	0.01674101	-0.9618332	2.2314	0.4674648	0.1240921	-1.359017	0.8367226
11019	0.5454494	-0.2433482	-0.1902191	1.022872	-0.957302	-0.4709389	-0.5001767	-0.2648244	-1.084974
10690	-0.4289017	-0.5515491	0.6303964	-0.2159673	0.7734579	0.7468747	0.01886502	-0.9684842	0.2125193
8930	0.05446624	-0.6525397	-0.3541147	0.2949305	2.001546	0.3282343	0.1627491	-0.2526642	-0.8629736
2066	-0.6696978	-1.44703	-0.06855091	-2.164667	2.740402	-0.872573	-0.1272947	-1.601162	-0.1384669
9046	0.2195988	-0.7625574	-0.5960789	-0.3362939	1.901052	0.2536981	0.1570936	-0.7313278	-0.1094133
4610	-0.3391102	0.3630347	-0.1730512	-1.334429	0.6397799	0.3006151	0.2045302	-1.532579	1.57363
146227	0.01682273	-0.1328183	0.1844375	-0.7730665	2.536271	0.1988396	-0.3916379	-0.6982148	1.536294
11238	-0.5056123	-0.07743261	0.397587	-1.105431	1.423982	0.04515024	0.3718962	-0.7923998	-0.5031009
654817	-0.1005781	-0.4552828	0.435109	0.05433309	-0.09165293	0.3707924	-1.239203	-0.5634269	1.29107
4604	0.1900109	-0.7032776	0.7149596	-0.6486042	0.8819526	-0.06194618	-0.2861213	-0.6597441	-0.6862345
23285	-0.07170059	-0.7615875	0.5312843	-0.3316329	1.933463	-0.2760552	-0.2411763	-1.616745	0.7022254
23432	-0.2818714	0.0568489	-0.07982115	-0.5756863	1.887969	-0.1851249	-0.427442	-0.2091403	0.6860633
10740	-0.1050883	-0.7681151	0.5042411	-0.4297929	1.968203	0.5017594	-0.1931732	-1.188859	0.4048792
747	-0.4383983	-0.5257974	0.5707257	-0.5617296	0.8565711	-0.7108242	0.062747	-1.310384	-0.3311461
4588	1.877879	0.1246225	0.005395383	-0.2658162	-2.188442	0.6831825	0.3379314	-0.2288547	-0.9937341
343990	-0.6395446	-0.2382354	0.07613004	-0.02055871	2.121722	-0.1419735	0.3251453	-1.537823	-0.307769
25961	-0.2926372	-0.817924	-0.1696884	0.5655931	1.446371	-0.9029369	0.5656771	0.144925	-0.1072034
7633	-0.7519788	-0.07536441	0.0682386	-0.5785643	1.834259	-0.7144991	1.113845	-0.5596988	-0.2479139
653808	-0.7294652	-0.1751279	-0.0192954	-0.1256318	1.401402	0.172831	-0.7401505	-0.3951293	-0.9617645
6710	0.07018732	-0.4144244	-0.438212	0.06932404	1.39271	0.5513573	0.1039898	-0.5240921	-0.36334
374977	-0.6973032	-0.8837171	-0.4866067	-0.9567162	1.859254	-0.3369406	0.1703819	-1.416127	-0.1308642
100507424	-1.02056	-0.5692049	-1.07673	0.4387001	2.276348	0.2824008	0.3625216	-0.05572356	0.7242659
25924	0.08144952	-0.9198275	0.004440159	-0.4213696	1.841113	0.8196218	0.2967291	0.005167127	-0.1882114
7940	-0.1359696	-0.3404384	0.3648994	-0.7200929	1.148106	-0.7600487	0.4923815	-1.57426	1.409733
8277	-0.4904664	-0.3984464	0.3337941	-0.4012175	2.271356	0.5083741	-0.3672485	0.1010844	0.3282512
10614	-1.096657	-1.142847	-0.2553974	-0.9865242	0.2892352	0.5210834	-0.3452567	-0.595544	-0.6841666
9993	-0.9609637	0.2277991	0.2517462	0.02894619	1.849335	0.004051229	0.9369358	-1.495624	0.7365341
6441	0.04875721	-0.6185021	-0.4276306	0.2710635	0.7834069	-0.1446526	0.192751	0.03070964	0.5896338
5625	-0.207682	0.02630265	-0.2272023	0.5426055	-0.2730357	0.8017111	0.7485033	0.05522627	-1.449112
135138	-0.7448552	-0.6639618	1.395252	-0.7057009	2.129019	-0.2761694	-0.3259541	-0.1806087	-1.10293
285755	-0.3560149	-0.3102871	-0.1865952	0.2334266	1.860079	0.1338653	0.5841114	-0.9871293	-0.1848713
283212	0.1434208	-0.1235694	-0.3949128	-0.2632742	2.095417	0.2501485	0.4429756	-0.8180403	0.337778
2915	-0.09264629	-0.8369798	0.6569957	-1.056547	2.367504	0.06267706	-0.1420909	-0.8492008	0.3513645
11184	0.3671979	-0.7604244	-0.2824481	-0.8637448	1.851104	0.5978444	0.2812226	-0.2803587	-0.01074871
7840	0.5829043	-0.7396669	0.4115842	-0.8248878	0.191108	0.2159036	-0.6701402	-0.05175063	-0.4077444
56171	-0.1491149	-0.1634613	0.5682168	0.4481422	2.476955	-0.1416342	-0.01580328	-0.3998206	-1.341408
339105	0.2006003	-0.4779464	0.9591023	-0.5858133	1.304585	-0.08293578	0.05481465	-1.101651	-0.02536601
7293	-0.1453068	-0.2328815	-0.8409833	-0.3567915	1.339111	0.1171979	0.5293869	-1.115292	0.2258359
8632	-0.635717	-0.1041605	-0.00495097	-0.01039924	1.182656	0.5941629	0.4356143	-1.086429	-0.6952336
1838	0.5504435	0.2345532	0.4704055	1.371594	-0.3271579	0.8106089	0.3697528	-0.2613827	0.1223371
4103	-0.8598192	0.1396572	-0.9476264	-0.8855915	0.1956672	0.1035398	0.1563321	0.1163958	0.6693119
8516	0.1587123	-0.2766426	0.1206524	-1.077372	0.7908252	-0.2819048	0.3209232	-1.560624	0.635775
84179	0.1350337	-0.3058419	0.2654046	0.9560586	0.3459681	-0.1759176	0.5354469	-0.2936171	0.7596644
8131	0.1744636	-0.501911	-0.1197121	0.2763894	0.0261901	1.094587	0.09666467	-0.139875	0.09404522
7156	0.1182061	-0.1892323	-0.1833744	0.2049363	1.936894	-0.06318408	-0.8376042	-0.6093433	1.049089
1548	0.6554841	-0.1946221	-0.4899728	-1.481214	1.052337	-0.4526494	0.3567542	-0.708539	-0.8764306
