genesymbol	entrezgene	A549_LUNG	HCC515_LUNG
ALG1L2	644974	NA	NA
ALG2	85365	0.000152788388082506	0.0969253390505763
ALG3	10195	0.360874672449625	0.129858629668876
ALG5	29880	0.306028569785686	0.244196916303178
ALG6	29929	0.277780789735249	-0.0183986791197417
ALG8	79053	0.426783968719453	0.161490754659635
ALG9	79796	-0.0391943287578961	-0.0986602265539647
ALK	238	-0.446699031518766	-0.0827078045294364
ALKBH1	8846	0.312136819537199	0.00564331304369255
ALKBH2	121642	0.337243401759531	0.0667323821024011
ALKBH3	221120	0.0518445501367703	0.263881975077421
ALKBH4	54784	0.149655404683868	0.00370799346131415
ALKBH5	54890	0.147812086711517	0.25713957137107
ALKBH6	84964	-0.0328363603505918	-0.00912951690940306
ALKBH7	84266	0.100368827883059	0.275628609214947
ALKBH8	91801	-0.405081446068163	-0.303225806451613
ALLC	55821	NA	NA
ALMS1	7840	-0.226282888521978	-0.270036225633949
ALMS1P	200420	-0.29245833230653	-0.0243853553151466
ALOX12	239	-0.246772961383967	0.0850571313569416
ALOX12B	242	0.304175394497975	0.344922250425097
ALOX12P2	245	0.421507019229979	0.290148434740465
ALOX15	246	-0.151712297822355	0.125619984064007
ALOX15B	247	-0.138684212688008	0.184862449378578
ALOX5	240	-0.372516161889976	-0.0731692090325866
ALOX5AP	241	-0.360822100101037	-0.08699245093932
ALOXE3	59344	0.133791698497581	-0.121292622620896
ALPI	248	NA	NA
ALPK1	80216	-0.411794277828433	-0.0827373764755169
ALPK2	115701	-0.366749632404281	-0.170470768952742
ALPK3	57538	-0.077315853027428	-0.110962156123446
ALPL	249	-0.192324437106221	0.134738000772156
ALPP	250	-0.21403681707287	0.0806574829345228
ALPPL2	251	-0.0235409119659594	0.223158119552806
ALS2	57679	0.0590699622957688	-0.124223531054651
ALS2CL	259173	-0.0889507709242055	0.226568750667422
ALS2CR11	151254	-0.257077141707123	-0.115900671118887
ALS2CR12	130540	-0.369361820974724	-0.0374824416570147
ALS2CR4	65062	0.292553619688345	-0.0861348645029859
ALS2CR8	79800	-0.258992746658781	0.0238004879371103
ALX1	8092	NA	NA
ALX3	257	-0.0838019665344144	-0.149652118912081
ALX4	60529	NA	NA
AMAC1	146861	NA	NA
AMAC1L2	83650	-0.0645999162128194	0.181372959741081
AMAC1L3	643664	NA	NA
AMACR	23600	0.3243598905838	0.382179616714721
AMBN	258	NA	NA
AMBP	259	0.307839030040169	0.300324469963939
AMBRA1	55626	-0.478058437451227	-0.241532155384148
AMD1	262	0.295576529732128	0.0203109982996131
AMDHD1	144193	0.382113901278987	0.284874771022779
AMDHD2	51005	-0.196172075868471	0.0657893655996123
AMELX	265	NA	NA
AMELY	266	NA	NA
AMFR	267	0.0568192086218652	0.0691572816810009
AMH	268	-0.391172774094975	-0.28759867583397
AMHR2	269	-0.253732226028241	0.163725079474605
AMICA1	120425	-0.384489514280786	-0.0412512218963832
AMIGO1	57463	-0.132467532467532	0.0817516449395007
AMIGO2	347902	-0.119426304246039	-0.0974116332750109
AMIGO3	386724	-0.0919441090219079	0.137724767326285
AMMECR1	9949	0.0853101357845191	-0.284684196259149
AMMECR1L	83607	-0.0754002480757699	-0.242393027592269
AMN	81693	0.252897639994414	0.402919408232501
AMN1	196394	0.559450290380082	0.282173866614094
AMOT	154796	-0.298783442995967	-0.0960283233528015
AMOTL1	154810	-0.167595718639362	-0.016138068130478
AMOTL2	51421	-0.369013529165332	-0.199484133829485
AMPD1	270	-0.429448729638483	-0.0741450832532426
AMPD2	271	-0.371826149814765	-0.0979307852173127
AMPD3	272	-0.432750930284137	-0.16420151638368
AMPH	273	-0.171594502903801	0.00855450684672696
AMT	275	0.0247763621577663	0.292031181974256
AMTN	401138	NA	NA
AMY1A	276	-0.313033835234974	0.0440474136868824
AMY2A	279	-0.357138749928124	0.0277697002554688
AMY2B	280	-0.348631886772304	0.0514404002070036
AMZ1	155185	-0.397428883576891	-0.193037449583939
AMZ2	51321	0.230531391442207	0.00621175156279521
AMZ2P1	201283	0.0623524483107026	0.274843309757921
ANAPC1	64682	-0.016078924238317	-0.35975751004214
ANAPC10	10393	0.156111946244774	-0.067662255518043
ANAPC11	51529	0.309656061838225	0.128136885252635
ANAPC13	25847	0.292865768008083	0.0963470432161134
ANAPC16	119504	0.207425844237988	0.297032126633645
ANAPC2	29882	-0.404706868084477	-0.183932575962937
ANAPC4	29945	-0.0192529797842891	-0.0613930029489802
ANAPC5	51433	0.308092034467746	0.0945957268537914
ANAPC7	51434	0.338064844706211	0.0501983784716233
ANG	283	0.295264381412389	0.43029317298767
ANGEL1	23357	-0.518752721029761	-0.134330565070603
ANGEL2	90806	-0.010670543877375	0.0876594626120243
ANGPT1	284	-0.181461675579323	0.0889047701191914
ANGPT2	285	-0.0283052810567042	-0.0736193597673674
ANGPT4	51378	NA	NA
ANGPTL1	9068	-0.292211899422526	-0.0020059636757929
ANGPTL2	23452	-0.307684598766193	-0.144477028347996
ANGPTL3	27329	NA	NA
ANGPTL4	51129	0.218712470325374	0.117520556609741
ANGPTL5	253935	-0.224958722491929	0.0657860798278256
ANGPTL6	83854	-0.39205007516203	0.0262056728849898
ANGPTL7	10218	NA	NA
ANK1	286	-0.253581080526052	-0.0352579741574049
ANK2	287	-0.402653260717777	-0.109388271437607
ANK3	288	-0.264387983932576	-0.0237610586756697
ANKAR	150709	-0.0126255780904737	0.163945226184315
ANKDD1A	348094	-0.501722565859188	-0.204031641982306
ANKFN1	162282	-0.105336914824581	0.139016075638467
ANKFY1	51479	-0.265787722713719	-0.04431027542982
ANKH	56172	-0.248514420430929	-0.0526429926809433
ANKHD1	54882	-0.426695252881211	-0.253305075695968
ANKHD1-EIF4EBP3	404734	-0.219412339715945	0.0416619433697233
ANKIB1	54467	-0.109122123922883	-0.379728430961828
ANKK1	255239	-0.317453198288113	0.029859451111823
ANKLE1	126549	-0.179884505121697	-0.349259469183568
ANKLE2	23141	-0.0576176511660383	-0.266694595726854
ANKMY1	51281	-0.246638244740712	0.0604006998693906
ANKMY2	57037	-0.102770727059152	0.0691638532245743
ANKRA2	57763	0.091507101374274	0.28635665409859
ANKRD1	27063	-0.281470711451736	-0.0141534619712988
ANKRD10	55608	-0.191036414565826	0.12986520121245
ANKRD11	29123	-0.0876660341555977	0.0921905419059119
ANKRD12	23253	-0.396140861036497	-0.177062027156904
ANKRD13A	88455	-0.558645276292335	-0.374944347240362
ANKRD13B	124930	-0.0680631196760229	-0.313950565563469
ANKRD13C	81573	-0.33780526873506	-0.228881934005274
ANKRD13D	338692	-0.264581844467992	0.000987374421909526
ANKRD16	54522	0.322828720931188	0.188611514987227
ANKRD17	26057	-0.157892834553176	-0.248106984729376
ANKRD19	138649	0.295563386644981	0.274978026401176
ANKRD2	26287	0.0410245036430995	0.0639066183658214
ANKRD20A3	441425	-0.337358403772066	-0.145065181497819
ANKRD20A4	728747	NA	NA
ANKRD20B	729171	-0.207120267461823	-0.140918537502978
ANKRD22	118932	-0.134797144664317	0.0508555328289674
ANKRD23	200539	-0.224311425449945	-0.101788281294923
ANKRD24	170961	-0.444142701068697	-0.0552880389692534
ANKRD26	22852	-0.0929002686118436	-0.240625282371013
ANKRD26P1	124149	NA	NA
ANKRD27	84079	-0.161362609559953	-0.449751513508629
ANKRD28	23243	-0.338107559739438	-0.244919786096257
ANKRD29	147463	-0.169626325603555	0.173138815643559
ANKRD30A	91074	NA	NA
ANKRD30B	374860	NA	NA
ANKRD31	256006	-0.210291037236009	-0.176894452795781
ANKRD32	84250	-0.122836935360655	-0.353964694382152
ANKRD33	341405	NA	NA
ANKRD34A	284615	-0.317972350230415	-0.00969138388493227
ANKRD34B	340120	-0.409977246030377	-0.142922858292877
ANKRD34C	390616	NA	NA
ANKRD35	148741	-0.220177924542251	0.156946532278601
ANKRD36	375248	-0.362790277401283	-0.226384747447366
ANKRD36B	57730	-0.340433886164436	-0.327359800225075
ANKRD36BP1	84832	-0.376551089644069	-0.23273285853931
ANKRD37	353322	0.341836910717366	0.300137180972096
ANKRD39	51239	0.43843860124695	0.209387449994661
ANKRD40	91369	-0.246096092395903	-0.263300393471171
ANKRD42	338699	-0.216823151548009	0.0832959576792594
ANKRD43	134548	0.0580875165315393	0.160577310102927
ANKRD44	91526	-0.446662888029112	-0.152241307080017
ANKRD45	339416	-0.114257785225527	0.224202994980984
ANKRD46	157567	0.256597419026262	-0.030753181037811
ANKRD49	54851	-0.0189342599209772	-0.0548641744087664
ANKRD5	63926	0.398828622358034	0.0698834372458661
ANKRD50	57182	-0.38575782219046	-0.192630013882386
ANKRD52	283373	-0.00538702284432835	-0.261427503552741
ANKRD53	79998	-0.248658994389545	-0.00407271412964013
ANKRD54	129138	0.246010662329448	0.379557570828918
ANKRD55	79722	-0.398260183838932	-0.0642844821212943
ANKRD56	345079	-0.334798787550211	-0.21483854538883
ANKRD57	65124	0.415605773101029	0.0718121852846711
ANKRD58	347454	-0.427717127906881	-0.0754988212293715
ANKRD6	22881	-0.304615687917396	0.0210930119848526
ANKRD7	56311	0.143172576948668	-0.171630646393455
ANKRD9	122416	0.190323402088108	0.198205968604451
ANKS1A	23294	-0.245885803001553	-0.136486031362692
ANKS1B	56899	-0.491763391573638	-0.203959355002998
ANKS3	124401	-0.19634293600138	0.147013644167344
ANKS4B	257629	0.249832014917404	0.379600285862146
ANKS6	203286	-0.173677682216582	0.0709677419354839
ANKZF1	55139	-0.0702383005988319	0.0544008805868388
ANLN	54443	0.105895496028323	-0.254257949514117
ANO1	55107	-0.250643600548724	-0.0846102663939476
ANO10	55129	0.459546399204843	0.366476913345984
ANO2	57101	-0.284273474785809	0.0320247747192719
ANO3	63982	0.463315179444212	0.340236739857233
ANO4	121601	-0.00552831103115733	0.205819101834282
ANO5	203859	-0.259787903431167	0.00450972177727396
ANO6	196527	-0.264036406351397	-0.210021603949498
ANO7	50636	0.0707147375079064	-0.171722648003483
ANO8	57719	-0.11404421005939	0.0630490319294873
ANO9	338440	-0.242577030812325	0.0167163639649408
ANP32A	8125	0.423005331164724	0.108796832515998
ANP32B	10541	0.129868486984237	-0.217845026573679
ANP32C	23520	0.375371497572636	0.0266393947608369
ANP32D	23519	NA	NA
ANP32E	81611	0.17091434814395	-0.157422969187675
ANPEP	290	-0.349847622333391	-0.0744802319754882
ANTXR1	84168	-0.260826207315771	-0.0862137230258672
ANTXR2	118429	-0.339490869661648	-0.133377691252454
ANTXRL	195977	NA	NA
ANUBL1	93550	-0.264611416414073	-0.0941422903472239
ANXA1	301	-0.056056909567346	-0.104765190533691
ANXA10	11199	NA	NA
ANXA11	311	0.16381050954106	0.267716470752524
ANXA13	312	0.2389955395648	0.30020289640783
ANXA2	302	0.19189400100216	0.0784395869784864
ANXA2P1	303	0.273223424267068	0.0851425614233964
ANXA2P2	304	0.0714704650188521	0.0138544567387072
ANXA2P3	305	0.230215957350682	0.0217600236575569
ANXA3	306	-0.107995104200038	0.0252232271207603
ANXA4	307	0.150243557833691	0.300958623918776
ANXA5	308	-0.193786605551311	-0.00349770406696403
ANXA6	309	-0.356987604425935	-0.0409160731741377
ANXA7	310	0.465595505064196	0.17418040529995
ANXA8	653145	-0.222267675398605	-0.00635632552141091
ANXA8L1	728113	NA	NA
ANXA8L2	244	-0.197598100823907	-0.0257226644323419
ANXA9	8416	0.106365361393824	0.235256331271512
AOAH	313	-0.395792569227104	-0.182276546982429
AOC2	314	-0.149888694480725	-0.140908680187618
AOC3	8639	-0.26179879576464	0.0225913239195972
AOX1	316	-0.271481965220106	-0.0115445591726427
AOX2P	344454	NA	NA
AP1AR	55435	0.301175484856699	-0.0958607489916788
AP1B1	162	-0.445995876356408	-0.126779861504719
AP1G1	164	0.10041811445986	0.145183469282141
AP1G2	8906	-0.164424948865177	0.0892366330696502
AP1M1	8907	-0.409977246030377	-0.100894551368935
AP1M2	10053	0.350655922192924	0.222799970428054
AP1S1	1174	0.385540961252536	0.228750503133805
AP1S2	8905	-0.329117688130971	-0.0753739619014761
AP1S3	130340	0.0973787755571437	-0.0718581860896852
AP2A1	160	-0.144868035190616	-0.250610742830857
AP2A2	161	-0.17417054798459	0.112979620000493
AP2B1	163	-0.100112537683695	-0.304605830602036
AP2M1	1173	-0.085875288531835	-0.271268390053969
AP2S1	1175	0.187727642376599	0.0318374857274288
AP3B1	8546	-0.266352875461035	-0.175254852674208
AP3B2	8120	-0.0310916155318432	0.0856387129631911
AP3D1	8943	-0.349486187436852	-0.189505244913215
AP3M1	26985	0.172517804775869	-0.186485620641218
AP3M2	10947	-0.0694990019468198	-0.179286494656514
AP3S1	1176	-0.0475139029218726	-0.188723231227975
AP3S2	10239	0.294939090005504	0.305522560930531
AP4B1	10717	-0.366759489719642	0.0271224032134848
AP4E1	23431	-0.329965417251945	-0.256787993789891
AP4M1	9179	0.39656801136877	0.13127808308074
AP4S1	11154	-0.247377543392724	-0.346538850144163
APAF1	317	-0.244541922340784	-0.400218503823817
APBA1	320	-0.42906100856765	-0.190073683432317
APBA2	321	-0.319506805654813	-0.215732275314818
APBA3	9546	-0.450175378069116	-0.122054921675415
APBB1	322	-0.283307457880513	-0.0183921075761683
APBB1IP	54518	-0.423478482302012	-0.111622596252577
APBB2	323	-0.280028257637366	-0.0687728463819545
APBB3	10307	-0.353294396937661	0.00759834725679128
APC	324	-0.328177957399969	-0.124078957096035
APC2	10297	-0.291061879297173	-0.226368318588432
APCDD1	147495	-0.274422730969221	0.0358625561661615
APCDD1L	164284	-0.182963273285854	-0.180393799748638
APCS	325	NA	NA
APEH	327	0.286882377584465	0.280228689716356
APEX1	328	0.398529617125443	0.120826043027182
APEX2	27301	-0.142945858695384	-0.288919556092232
APH1A	51107	0.146681781216886	-0.0245365008173357
APH1B	83464	-0.223489982503265	0.0790113112693758
API5	8539	0.141059825689807	-0.230196242719962
APIP	51074	0.0216088781553677	0.180709233840164
APITD1	378708	0.422203602848764	0.205605526668145
APLF	200558	-0.39347281434568	-0.246197951321291
APLN	8862	-0.176861595077914	0.0499420882722591
APLNR	187	-0.27987382636339	-0.00794335329439694
APLP1	333	-0.296020108923335	-0.207498131217296
APLP2	334	-0.32664350197557	-0.0554786137328832
APOA1	335	0.105806780190082	0.34735372154727
APOA1BP	128240	0.399443061682151	0.179677501499133
APOA2	336	NA	NA
APOA4	337	NA	NA
APOA5	116519	NA	NA
APOB	338	-0.0854415666559879	0.155270788667373
APOB48R	55911	-0.436762857635723	-0.0932649892801696
APOBEC1	339	NA	NA
APOBEC2	10930	-0.206259395253703	0.141720265818938
APOBEC3A	200315	-0.233353869407	-0.111041014646328
APOBEC3B	9582	-0.0703105875781398	-0.326820933652053
APOBEC3C	27350	-0.336987111560167	-0.129792914233142
APOBEC3D	140564	-0.30734616427216	-0.154406630687466
APOBEC3F	200316	-0.344955108142964	-0.184757304681403
APOBEC3G	60489	-0.277731503158448	-0.211506772797095
APOBEC3H	164668	-0.369680540838036	-0.0222298890230579
APOBEC4	403314	-0.233488586050256	0.0942441492726123
APOC1	341	-0.178021472518626	0.108228393996895
APOC1P1	342	NA	NA
APOC2	344	-0.25566754561062	0.0489497851926694
APOC3	345	NA	NA
APOC4	346	NA	NA
APOD	347	-0.0493539351224361	0.25752072089833
APOE	348	-0.317604343790302	-0.0360761313322983
APOF	319	NA	NA
APOH	350	-0.0618628683144812	0.264493128629751
APOL1	8542	-0.260063908261252	-0.0971126280424193
APOL2	23780	-0.308979192850161	-0.212581220171353
APOL3	80833	-0.438129738698999	-0.202530044275775
APOL4	80832	-0.388235294117647	-0.138782785841609
APOL5	80831	NA	NA
APOL6	80830	-0.441753944979751	-0.318021636807216
APOLD1	81575	-0.250439882697947	-0.0580218010958049
APOM	55937	0.283488175328783	0.322733433549373
APOO	79135	0.406977336389101	0.145830766324125
APOOL	139322	-0.108892119897813	-0.1467277820219
APP	351	-0.200364720668326	-0.0613404306003927
APPBP2	10513	-0.179950220557431	-0.124292532262172
APPL1	26060	-0.311607810279537	-0.336826108742617
APPL2	55198	0.237697659709045	0.0431668268480413
APRT	353	0.355173858399665	0.20143259649901
APTX	54840	0.152625742379063	-0.0576242227096117
AQP1	358	-0.320042386456049	-0.00704305182483551
AQP10	89872	NA	NA
AQP11	282679	0.300699047947625	0.0894042074307729
AQP12A	375318	NA	NA
AQP12B	653437	NA	NA
AQP2	359	NA	NA
AQP3	360	0.024815791419207	0.21140162809992
AQP4	361	-0.203956069231212	0.108359824868364
AQP5	362	-0.19369788971307	0.106776082867164
AQP6	363	-0.235151186574337	0.0755415362625989
AQP7	364	0.149054108446898	0.360500094465939
AQP7P1	375719	-0.28882098293863	0.0389478958738921
AQP7P3	441432	NA	NA
AQP8	343	NA	NA
AQP9	366	-0.267430608607079	-0.0697355775154637
AQPEP	206338	-0.191361705972712	-0.198015393840821
AQR	9716	0.0495215094835588	-0.104771762077265
AR	367	-0.139347938588925	0.106845084074686
ARAF	369	-0.254619384410656	0.166879420389857
ARAP1	116985	-0.499054519168371	-0.115864527629234
ARAP2	116984	-0.395220844936215	-0.210484897771425
ARAP3	64411	-0.222198674191084	0.0344069592646443
ARC	23237	-0.274580448014983	0.0231991917001405
ARCN1	372	0.0668210979406425	-0.176365443538119
AREG	374	-0.211421342730641	-0.151278575946508
ARF1	375	0.297942285418566	0.227669484215974
ARF3	377	-0.0597829747734871	-0.351332791180989
ARF4	378	0.212453075071671	0.193632174277336
ARF5	381	0.213218659897977	0.088392189720463
ARF6	382	-0.302272932633464	-0.317712774259264
ARFGAP1	55738	-0.00845264792133862	0.014879617536164
ARFGAP2	84364	-0.0729260619203693	0.178734484996345
ARFGAP3	26286	0.338873144565744	0.403997141378546
ARFGEF1	10565	-0.133394120111388	-0.227130617642952
ARFGEF2	10564	-0.0454340093808785	-0.218653326433213
ARFIP1	27236	0.0142356062659668	0.146596351150431
ARFIP2	23647	0.383201491740391	0.271110673008206
ARFRP1	10139	-0.370124120029243	0.00831793127808308
ARG1	383	NA	NA
ARG2	384	0.452580563016996	0.193208309716849
ARGFX	503582	NA	NA
ARGFXP2	503640	-0.424345926053706	-0.283912039889269
ARGLU1	55082	-0.319316230891183	0.0167787936288885
ARHGAP1	392	-0.184911735955379	0.0365295678388658
ARHGAP10	79658	-0.256748564528451	-0.224528286387869
ARHGAP11A	9824	0.0669656718992582	-0.298468008904442
ARHGAP11B	89839	-0.0470243229256512	-0.361656686134865
ARHGAP12	94134	-0.010282822806542	0.0515192587298849
ARHGAP15	55843	-0.369848115199159	-0.0271684040184989
ARHGAP17	55114	-0.450546670281016	-0.197709817064656
ARHGAP18	93663	-0.305180840664712	-0.0346961071818757
ARHGAP19	84986	-0.301589492101826	-0.420054708100249
ARHGAP20	57569	-0.397195593780034	-0.138680926916221
ARHGAP21	57584	-0.198662690882805	-0.180889951288433
ARHGAP22	58504	-0.401352095090236	-0.119883026524393
ARHGAP23	57636	-0.325772772452089	-0.0703861603292343
ARHGAP24	83478	-0.23453674725022	0.0644126272209764
ARHGAP25	9938	-0.44428070348374	-0.124144672531769
ARHGAP26	23092	-0.017136942753641	0.212167212926226
ARHGAP27	201176	-0.296949982338977	-0.00113523415231195
ARHGAP28	79822	-0.321984277582001	-0.107791386349261
ARHGAP29	9411	-0.343542226274674	-0.173868256980211
ARHGAP30	257106	-0.468293123701093	-0.169376606947764
ARHGAP31	57514	-0.358219768845955	-0.0617314374430124
ARHGAP32	9743	0.00789406671759613	0.0107066873670289
ARHGAP33	115703	-0.457275930900219	-0.324550465347429
ARHGAP36	158763	NA	NA
ARHGAP39	80728	0.0156452023624699	-0.135842020092494
ARHGAP4	393	-0.413259732045311	-0.166080977845684
ARHGAP42	143872	-0.305657277573786	-0.111422164173587
ARHGAP5	394	-0.156824958722492	-0.284358904852264
ARHGAP6	395	-0.250508883905468	0.0450364309946853
ARHGAP8	23779	0.21648143128219	0.299233593730747
ARHGAP9	64333	-0.448164485735643	-0.139150792281722
ARHGDIA	396	-0.125340693462136	-0.129940773963544
ARHGDIB	397	-0.336875395319418	0.000418935902806871
ARHGDIG	398	NA	NA
ARHGEF1	9138	-0.388738017201015	-0.0269614003959355
ARHGEF10	9639	-0.0631016042780749	0.0477077634572891
ARHGEF10L	55160	-0.454929889844501	-0.0963536147596869
ARHGEF11	9826	-0.0375678717234694	0.034328100741763
ARHGEF12	23365	-0.240129130831218	-0.0829903809030944
ARHGEF15	22899	-0.289297419847705	0.0465741721908705
ARHGEF16	27237	0.234395459063391	0.230399960570739
ARHGEF17	9828	-0.281411567559575	0.00350756138232419
ARHGEF18	23370	-0.364173587323492	-0.141194542333062
ARHGEF19	128272	-0.0937348546456706	0.0554194698407222
ARHGEF2	9181	-0.240280276333407	0.0200087072952348
ARHGEF3	50650	-0.367511931458801	-0.104729047044038
ARHGEF33	100271715	-0.043639977985329	-0.0820440786285189
ARHGEF35	445328	-0.00124037884948701	-0.140994110254072
ARHGEF37	389337	-0.118795436062988	0.181395960143588
ARHGEF38	54848	-0.136003022910044	0.0497613708239894
ARHGEF4	50649	0.289027986561193	0.0424472428267495
ARHGEF5	7984	-0.0518938367135711	-0.142959001782531
ARHGEF6	9459	-0.431137616336857	-0.112417753024964
ARHGEF7	8874	-0.242130165849331	-0.0224500357327682
ARHGEF9	23229	-0.246316239105613	0.0254499453740441
ARID1A	8289	-0.267907045516154	-0.260224911078801
ARID1B	57492	-0.304365969261605	-0.133239688837412
ARID2	196528	-0.0281574213263018	-0.21136219883848
ARID3A	1820	-0.159180857093571	-0.350728209172232
ARID3B	10620	-0.43314850867033	-0.225182154973426
ARID3C	138715	NA	NA
ARID4A	5926	-0.348342738855073	-0.125843416545504
