hgnc_symbol	entrezgene_id	ensembl_gene_id	exp_num_xpr	cell_num_xpr	cell_name_xpr	exp_num_sh	cell_num_sh	cell_name_sh	exp_num_oe	cell_num_oe	cell_name_oe
HSPA14	51182	ENSG00000187522	NA	NA	NA	29	11	ES2|BICR6|HT29|U251MG|A549|MCF7|HS944T|A375|YAPC|KYSE30|PC3	1	1	U251MG
HSPA1A	3303	ENSG00000204389	20	10	ES2|BICR6|PC3|U251MG|AGS|HT29|YAPC|A549|A375|MCF7	33	12	A375|U251MG|ES2|MCF7|A549|HT29|PC3|SNGM|BICR6|SNU761|HS944T|NA	9	6	A375|YAPC|BICR6|MCF7|HT29|PC3
HSPA1B	3304	bioMart	20	10	A375|HT29|MCF7|PC3|YAPC|AGS|U251MG|A549|BICR6|ES2	24	1	NA	8	6	A549|MCF7|KELLY|HT29|AGS|ES2
HSPA2	3306	ENSG00000126803	NA	NA	NA	24	1	NA	9	6	PC3|YAPC|KYSE30|HT29|ES2|A549
HSPA4	3308	ENSG00000170606	NA	NA	NA	87	13	BICR6|ES2|HT29|A375|A549|YAPC|MCF7|U251MG|AGS|IPC298|PC3|KELLY|NA	17	8	A375|DLD1|ES2|HT29|PC3|BICR6|U251MG|YAPC
HSPA5	3309	ENSG00000044574	42	18	SNGM|A549|YAPC|HS944T|ES2|HT29|KELLY|PC3|SNU761|HCC1806|U251MG|AGS|BICR6|A375|IPC298|DANG|KYSE30|LCLC103H	40	12	MCF7|HS944T|ES2|HT29|YAPC|U251MG|BICR6|PC3|AGS|A549|A375|KELLY	1	1	ES2
HSPA8	3312	ENSG00000109971	NA	NA	NA	48	14	AGS|A549|HT29|BICR6|HCC1806|MCF7|YAPC|A375|SNGM|HS944T|ES2|LCLC103H|PC3|U251MG	4	3	A549|PC3|ES2
HSPA9	3313	ENSG00000113013	NA	NA	NA	30	10	A549|AGS|ES2|PC3|BICR6|MCF7|HT29|U251MG|SNGM|A375	4	4	HCC44|MCF7|PC3|AGS
HSPB1	3315	ENSG00000106211	NA	NA	NA	30	9	BICR6|YAPC|HT29|MCF7|PC3|KELLY|A549|U251MG|DANG	4	4	A375|A549|HT29|YAPC
HSPB8	26353	ENSG00000152137	20	10	A549|YAPC|U251MG|MCF7|A375|BICR6|ES2|HT29|AGS|PC3	39	11	PC3|ES2|MCF7|BICR6|U251MG|A549|YAPC|A375|KELLY|AGS|NA	8	8	IPC298|A549|U251MG|HCC1806|YAPC|MCF7|KELLY|BICR6
HSPD1	3329	ENSG00000144381	NA	NA	NA	30	13	YAPC|MCF7|ES2|PC3|A375|SNGM|KELLY|U251MG|BICR6|HT29|AGS|SNU761|KYSE30	10	7	U251MG|PC3|AGS|KELLY|HT29|BICR6|A549
HSPE1	3336	ENSG00000115541	NA	NA	NA	32	11	PC3|BICR6|YAPC|HT29|KELLY|KYSE30|HS944T|AGS|U251MG|ES2|NA	9	7	HT29|ES2|A549|U251MG|AGS|SNU761|A375
HSPG2	3339	ENSG00000142798	20	10	BICR6|ES2|A549|PC3|U251MG|HT29|YAPC|A375|AGS|MCF7	40	13	MCF7|SNU761|A375|ES2|A549|BICR6|U251MG|PC3|HT29|YAPC|AGS|KYSE30|NA	19	9	A375|HCC44|A549|U251MG|BICR6|MCF7|AGS|ES2|YAPC
HTATIP2	10553	ENSG00000109854	NA	NA	NA	30	10	MCF7|ES2|YAPC|A375|SNGM|U251MG|BICR6|HT29|A549|NA	9	6	YAPC|AGS|A549|U251MG|MCF7|BICR6
HTATSF1	27336	ENSG00000102241	NA	NA	NA	42	13	A549|PC3|YAPC|HT29|AGS|KELLY|A375|BICR6|MCF7|LCLC103H|SNGM|U251MG|ES2	14	8	A375|U251MG|YAPC|IPC298|A549|HT29|PC3|LCLC103H
HTR1A	3350	ENSG00000178394	20	10	A375|MCF7|A549|BICR6|PC3|HT29|AGS|U251MG|YAPC|ES2	NA	NA	NA	NA	NA	NA
HTR1B	3351	ENSG00000135312	20	10	AGS|A375|ES2|BICR6|A549|PC3|YAPC|HT29|U251MG|MCF7	NA	NA	NA	NA	NA	NA
HTR1D	3352	ENSG00000179546	20	10	AGS|HT29|MCF7|YAPC|PC3|A549|ES2|BICR6|U251MG|A375	NA	NA	NA	NA	NA	NA
HTR1E	3354	ENSG00000168830	20	10	MCF7|U251MG|ES2|A375|PC3|YAPC|BICR6|HT29|AGS|A549	NA	NA	NA	NA	NA	NA
HTR1F	3355	ENSG00000179097	20	10	A549|ES2|A375|YAPC|HT29|AGS|MCF7|PC3|U251MG|BICR6	NA	NA	NA	NA	NA	NA
HTR2A	3356	ENSG00000102468	20	10	MCF7|HT29|A375|PC3|YAPC|ES2|U251MG|A549|BICR6|AGS	NA	NA	NA	NA	NA	NA
HTR2B	3357	ENSG00000135914	20	10	YAPC|A375|MCF7|ES2|HT29|BICR6|PC3|AGS|A549|U251MG	NA	NA	NA	NA	NA	NA
HTR2C	3358	ENSG00000147246	20	10	YAPC|A549|A375|ES2|BICR6|MCF7|HT29|PC3|U251MG|AGS	6	5	BICR6|A375|HT29|A549|ES2	1	1	A375
HTR3A	3359	ENSG00000166736	20	10	AGS|A549|A375|MCF7|PC3|ES2|U251MG|HT29|BICR6|YAPC	NA	NA	NA	NA	NA	NA
HTR4	3360	ENSG00000164270	20	10	ES2|HT29|PC3|A375|BICR6|AGS|A549|MCF7|YAPC|U251MG	NA	NA	NA	NA	NA	NA
HTR5A	3361	ENSG00000157219	20	10	MCF7|HT29|AGS|A375|BICR6|U251MG|A549|YAPC|ES2|PC3	NA	NA	NA	NA	NA	NA
HTR6	3362	ENSG00000158748	20	10	A375|BICR6|U251MG|AGS|YAPC|A549|MCF7|HT29|PC3|ES2	NA	NA	NA	NA	NA	NA
HTR7	3363	ENSG00000148680	20	10	U251MG|PC3|A549|HT29|MCF7|ES2|A375|AGS|YAPC|BICR6	NA	NA	NA	NA	NA	NA
HTRA1	5654	ENSG00000166033	NA	NA	NA	51	13	HS944T|ES2|AGS|SNGM|KYSE30|BICR6|U251MG|MCF7|A549|A375|YAPC|HT29|PC3	24	11	ES2|U251MG|AGS|PC3|BICR6|MCF7|A375|HT29|A549|YAPC|KYSE30
HTRA2	27429	ENSG00000115317	20	10	HT29|ES2|PC3|BICR6|U251MG|YAPC|A549|MCF7|A375|AGS	NA	NA	NA	NA	NA	NA
HTRA4	203100	bioMart	20	10	MCF7|U251MG|AGS|YAPC|ES2|A375|A549|PC3|BICR6|HT29	NA	NA	NA	NA	NA	NA
HUNK	30811	ENSG00000142149	20	10	PC3|A549|MCF7|YAPC|A375|BICR6|ES2|U251MG|HT29|AGS	10	1	NA	NA	NA	NA
HUS1	3364	ENSG00000136273	20	10	BICR6|YAPC|PC3|AGS|MCF7|A375|HT29|A549|ES2|U251MG	33	14	PC3|DANG|U251MG|SNU761|ES2|MCF7|A549|A375|YAPC|HT29|BICR6|KYSE30|IPC298|AGS	1	1	A375
HUWE1	10075	ENSG00000086758	20	10	BICR6|AGS|A549|U251MG|HT29|ES2|A375|MCF7|YAPC|PC3	NA	NA	NA	NA	NA	NA
HVCN1	84329	bioMart	20	10	YAPC|BICR6|U251MG|MCF7|PC3|ES2|A375|HT29|A549|AGS	NA	NA	NA	NA	NA	NA
HYAL1	3373	ENSG00000114378	NA	NA	NA	30	10	YAPC|AGS|ES2|PC3|MCF7|A549|BICR6|DANG|SNGM|NA	4	4	SNGM|BICR6|ES2|U251MG
HYAL2	8692	ENSG00000068001	NA	NA	NA	30	10	U251MG|A375|YAPC|ES2|AGS|HT29|HS944T|KELLY|MCF7|NA	9	8	BICR6|MCF7|HT29|ES2|U251MG|A375|AGS|PC3
HYOU1	10525	ENSG00000149428	NA	NA	NA	38	14	BICR6|A549|SNGM|A375|PC3|HCC1806|ES2|U251MG|AGS|KELLY|YAPC|MCF7|LCLC103H|HT29	1	1	HT29
IARS	3376	ENSG00000196305	NA	NA	NA	28	12	BICR6|AGS|YAPC|A375|KELLY|HT29|HCC1806|MCF7|ES2|A549|U251MG|NA	12	7	U251MG|YAPC|SNU761|AGS|HT29|A375|A549
IARS2	55699	ENSG00000067704	NA	NA	NA	70	12	U251MG|PC3|DANG|YAPC|A375|A549|MCF7|ES2|AGS|BICR6|HT29|LCLC103H	4	3	A375|AGS|LCLC103H
ICAM1	3383	ENSG00000090339	44	19	A375|IPC298|SNU761|DANG|U251MG|LCLC103H|SNGM|HS944T|KELLY|HCC1806|PC3|HT29|BICR6|KYSE30|YAPC|A549|ES2|MCF7|AGS	33	11	LCLC103H|U251MG|PC3|MCF7|A375|SNU761|ES2|A549|HT29|AGS|NA	9	6	ES2|U251MG|A375|AGS|SNGM|PC3
ICAM2	3384	ENSG00000108622	20	10	A549|AGS|BICR6|HT29|A375|MCF7|YAPC|PC3|ES2|U251MG	NA	NA	NA	NA	NA	NA
ICAM3	3385	ENSG00000076662	44	19	U251MG|A375|HS944T|PC3|SNU761|ES2|DANG|LCLC103H|KYSE30|MCF7|HT29|HCC1806|AGS|YAPC|A549|SNGM|KELLY|BICR6|IPC298	41	16	HT29|AGS|U251MG|PC3|ES2|A549|YAPC|DANG|BICR6|HCC1806|KYSE30|A375|MCF7|KELLY|HS944T|SNGM	1	1	BICR6
ICAM4	3386	ENSG00000105371	20	10	MCF7|YAPC|ES2|A549|HT29|A375|PC3|BICR6|U251MG|AGS	NA	NA	NA	NA	NA	NA
ICAM5	7087	ENSG00000105376	20	10	YAPC|BICR6|U251MG|AGS|A375|A549|HT29|MCF7|ES2|PC3	NA	NA	NA	NA	NA	NA
ICK	22858	ENSG00000112144	20	10	BICR6|HT29|A549|AGS|MCF7|A375|ES2|U251MG|PC3|YAPC	5	1	NA	NA	NA	NA
ICMT	23463	ENSG00000116237	NA	NA	NA	55	14	KELLY|BICR6|HS944T|ES2|MCF7|U251MG|AGS|PC3|A549|A375|LCLC103H|KYSE30|HT29|YAPC	4	3	ES2|PC3|AGS
ICOS	29851	ENSG00000163600	20	10	YAPC|ES2|U251MG|BICR6|A375|A549|PC3|HT29|AGS|MCF7	NA	NA	NA	NA	NA	NA
ICOSLG	23308	ENSG00000160223	20	10	A375|U251MG|ES2|A549|BICR6|PC3|HT29|AGS|MCF7|YAPC	NA	NA	NA	NA	NA	NA
ID1	3397	ENSG00000125968	NA	NA	NA	33	10	U251MG|MCF7|YAPC|PC3|A549|HT29|SNU761|BICR6|AGS|KELLY	4	4	MCF7|HT29|KELLY|PC3
ID2	3398	ENSG00000115738	44	19	DANG|U251MG|AGS|KYSE30|HS944T|HT29|YAPC|SNGM|PC3|LCLC103H|ES2|MCF7|KELLY|A549|SNU761|BICR6|HCC1806|IPC298|A375	111	18	MCF7|A549|HT29|PC3|AGS|HS944T|A375|YAPC|BICR6|SNGM|IPC298|ES2|U251MG|HCC1806|SNU761|KELLY|DANG|NA	4	4	A549|YAPC|PC3|MCF7
ID3	3399	ENSG00000117318	NA	NA	NA	27	1	NA	9	6	ES2|A375|BICR6|HT29|MCF7|PC3
ID4	3400	ENSG00000172201	20	10	PC3|A549|ES2|YAPC|U251MG|AGS|A375|HT29|MCF7|BICR6	87	18	IPC298|AGS|A375|YAPC|HS944T|PC3|A549|MCF7|U251MG|ES2|HT29|BICR6|DANG|KYSE30|HCC1806|LCLC103H|SNU761|NA	14	8	ES2|BICR6|KELLY|AGS|MCF7|YAPC|HT29|HS944T
IDE	3416	ENSG00000119912	NA	NA	NA	81	14	HT29|A549|AGS|PC3|A375|U251MG|ES2|HS944T|SNU761|YAPC|KYSE30|MCF7|IPC298|BICR6	1	1	A375
IDH1	3417	ENSG00000138413	20	10	A375|AGS|MCF7|HT29|YAPC|ES2|BICR6|U251MG|A549|PC3	38	10	U251MG|BICR6|A549|YAPC|MCF7|ES2|PC3|AGS|HT29|A375	4	4	ES2|BICR6|LCLC103H|A549
IDH2	3418	ENSG00000182054	20	10	MCF7|A375|HT29|A549|BICR6|AGS|YAPC|U251MG|ES2|PC3	38	13	MCF7|KYSE30|YAPC|A549|PC3|U251MG|HT29|A375|AGS|BICR6|ES2|HS944T|DANG	1	1	HCC44
IDH3A	3419	ENSG00000166411	18	9	HT29|PC3|BICR6|U251MG|ES2|A375|YAPC|A549|AGS	30	9	ES2|AGS|A375|BICR6|MCF7|U251MG|YAPC|A549|NA	9	8	MCF7|HT29|PC3|SNGM|AGS|ES2|A549|KELLY
IDH3B	3420	ENSG00000101365	20	10	A549|ES2|MCF7|AGS|BICR6|YAPC|HT29|U251MG|PC3|A375	37	10	BICR6|MCF7|AGS|ES2|YAPC|DANG|HT29|A375|PC3|NA	8	6	HS944T|A549|PC3|MCF7|HT29|ES2
IDH3G	3421	ENSG00000067829	NA	NA	NA	30	11	U251MG|YAPC|ES2|AGS|HT29|A375|MCF7|A549|PC3|KELLY|NA	8	8	BICR6|A375|ES2|YAPC|MCF7|PC3|IPC298|AGS
IDI1	3422	ENSG00000067064	20	10	MCF7|A375|PC3|ES2|A549|AGS|U251MG|BICR6|YAPC|HT29	NA	NA	NA	NA	NA	NA
IDI2	91734	bioMart	20	10	PC3|A375|BICR6|AGS|YAPC|A549|MCF7|ES2|HT29|U251MG	NA	NA	NA	NA	NA	NA
IDNK	414328	bioMart	20	10	U251MG|MCF7|ES2|BICR6|HT29|AGS|A549|YAPC|PC3|A375	NA	NA	NA	NA	NA	NA
IDO1	3620	ENSG00000131203	18	9	BICR6|U251MG|A375|YAPC|A549|AGS|ES2|HT29|PC3	NA	NA	NA	NA	NA	NA
IDO2	169355	bioMart	20	10	A549|HT29|U251MG|A375|YAPC|BICR6|ES2|AGS|PC3|MCF7	NA	NA	NA	NA	NA	NA
IDUA	3425	ENSG00000127415	20	10	A375|YAPC|AGS|BICR6|HT29|U251MG|PC3|ES2|MCF7|A549	NA	NA	NA	NA	NA	NA
IER3	8870	ENSG00000137331	44	19	MCF7|AGS|KYSE30|HT29|DANG|ES2|SNGM|U251MG|YAPC|HS944T|SNU761|A375|LCLC103H|A549|PC3|HCC1806|BICR6|IPC298|KELLY	44	13	ES2|A375|BICR6|YAPC|U251MG|IPC298|HS944T|SNU761|A549|AGS|PC3|MCF7|HCC1806	1	1	A375
IFI16	3428	ENSG00000163565	20	10	MCF7|ES2|A375|AGS|PC3|A549|HT29|BICR6|YAPC|U251MG	31	9	YAPC|A375|PC3|HT29|SNGM|MCF7|AGS|ES2|NA	9	8	A549|PC3|MCF7|DANG|HT29|ES2|A375|LCLC103H
IFI27	3429	ENSG00000165949	20	10	ES2|U251MG|PC3|A549|HT29|MCF7|AGS|A375|BICR6|YAPC	NA	NA	NA	NA	NA	NA
IFI30	10437	ENSG00000216490	20	10	AGS|A375|HT29|ES2|MCF7|BICR6|PC3|YAPC|A549|U251MG	30	9	MCF7|HT29|A549|A375|BICR6|U251MG|YAPC|PC3|NA	9	7	U251MG|HT29|A375|BICR6|A549|AGS|YAPC
IFI44	10561	ENSG00000137965	20	10	A549|A375|ES2|AGS|PC3|YAPC|U251MG|BICR6|HT29|MCF7	NA	NA	NA	NA	NA	NA
IFI44L	10964	ENSG00000137959	20	10	YAPC|A549|U251MG|PC3|HT29|BICR6|A375|ES2|AGS|MCF7	NA	NA	NA	NA	NA	NA
IFI6	2537	ENSG00000126709	20	10	PC3|A375|BICR6|HT29|YAPC|MCF7|U251MG|ES2|A549|AGS	NA	NA	NA	NA	NA	NA
IFIH1	64135	ENSG00000115267	20	10	AGS|BICR6|HT29|PC3|U251MG|A375|YAPC|ES2|A549|MCF7	44	10	U251MG|A375|HT29|BICR6|ES2|MCF7|LCLC103H|YAPC|A549|AGS	10	8	ES2|HT29|HS944T|U251MG|A549|AGS|PC3|MCF7
IFIT1	3434	ENSG00000185745	20	10	A549|A375|YAPC|HT29|PC3|U251MG|ES2|MCF7|AGS|BICR6	NA	NA	NA	NA	NA	NA
IFIT2	3433	ENSG00000119922	20	10	A375|U251MG|PC3|ES2|YAPC|MCF7|A549|BICR6|AGS|HT29	NA	NA	NA	NA	NA	NA
IFIT3	3437	ENSG00000119917	20	10	PC3|U251MG|A375|ES2|HT29|MCF7|AGS|A549|BICR6|YAPC	NA	NA	NA	NA	NA	NA
IFIT5	24138	ENSG00000152778	NA	NA	NA	48	14	HS944T|HT29|A375|A549|YAPC|PC3|BICR6|AGS|U251MG|IPC298|LCLC103H|ES2|MCF7|KYSE30	1	1	A549
IFITM1	8519	ENSG00000185885	20	10	PC3|AGS|U251MG|HT29|A549|ES2|MCF7|BICR6|A375|YAPC	NA	NA	NA	NA	NA	NA
IFNA1	3439	ENSG00000197919	20	10	A375|AGS|YAPC|A549|BICR6|MCF7|ES2|PC3|U251MG|HT29	NA	NA	NA	NA	NA	NA
IFNA10	3446	ENSG00000186803	30	10	U251MG|A549|AGS|HT29|ES2|MCF7|A375|PC3|BICR6|YAPC	NA	NA	NA	NA	NA	NA
IFNA14	3448	ENSG00000228083	20	10	A549|YAPC|BICR6|MCF7|AGS|PC3|U251MG|ES2|A375|HT29	NA	NA	NA	NA	NA	NA
IFNA16	3449	ENSG00000147885	20	10	MCF7|PC3|YAPC|A375|ES2|A549|AGS|BICR6|HT29|U251MG	NA	NA	NA	NA	NA	NA
IFNA17	3451	ENSG00000234829	10	10	ES2|AGS|HT29|YAPC|A549|A375|U251MG|MCF7|PC3|BICR6	NA	NA	NA	NA	NA	NA
IFNA2	3440	ENSG00000188379	20	10	AGS|HT29|ES2|A549|MCF7|A375|BICR6|U251MG|YAPC|PC3	NA	NA	NA	NA	NA	NA
IFNA21	3452	ENSG00000137080	30	10	BICR6|AGS|MCF7|ES2|HT29|U251MG|A549|PC3|A375|YAPC	NA	NA	NA	NA	NA	NA
IFNA4	3441	ENSG00000236637	10	10	ES2|MCF7|U251MG|HT29|A549|PC3|A375|BICR6|YAPC|AGS	NA	NA	NA	NA	NA	NA
IFNA5	3442	ENSG00000147873	20	10	A549|ES2|MCF7|A375|HT29|BICR6|U251MG|AGS|YAPC|PC3	NA	NA	NA	NA	NA	NA
IFNA7	3444	ENSG00000214042	20	10	ES2|A549|PC3|AGS|MCF7|A375|YAPC|HT29|BICR6|U251MG	NA	NA	NA	NA	NA	NA
IFNA8	3445	ENSG00000120242	20	10	BICR6|A549|U251MG|MCF7|A375|YAPC|HT29|PC3|ES2|AGS	NA	NA	NA	NA	NA	NA
IFNAR1	3454	ENSG00000142166	44	19	MCF7|HCC1806|A549|ES2|AGS|DANG|IPC298|A375|KELLY|YAPC|PC3|U251MG|HS944T|SNU761|SNGM|BICR6|LCLC103H|KYSE30|HT29	NA	NA	NA	NA	NA	NA
IFNAR2	3455	ENSG00000159110	NA	NA	NA	36	11	YAPC|HT29|U251MG|AGS|A375|BICR6|MCF7|ES2|A549|PC3|IPC298	4	4	HT29|BICR6|A375|KELLY
IFNB1	3456	ENSG00000171855	20	10	YAPC|U251MG|MCF7|PC3|ES2|BICR6|AGS|HT29|A549|A375	27	1	NA	9	5	AGS|U251MG|A549|MCF7|IPC298
IFNG	3458	ENSG00000111537	32	19	A549|SNGM|MCF7|U251MG|ES2|PC3|BICR6|A375|AGS|YAPC|IPC298|LCLC103H|KELLY|HCC1806|SNU761|HT29|KYSE30|HS944T|DANG	36	11	MCF7|U251MG|A375|HT29|YAPC|AGS|ES2|KYSE30|A549|BICR6|NA	9	8	BICR6|ES2|AGS|A375|YAPC|A549|HS944T|MCF7
IFNGR1	3459	ENSG00000027697	20	10	BICR6|YAPC|ES2|AGS|HT29|A549|PC3|A375|U251MG|MCF7	36	14	MCF7|DANG|KYSE30|ES2|YAPC|BICR6|A375|U251MG|AGS|HT29|A549|PC3|LCLC103H|SNU761	1	1	SNGM
IFNGR2	3460	ENSG00000159128	20	10	A375|AGS|HT29|U251MG|MCF7|A549|BICR6|PC3|ES2|YAPC	27	1	NA	9	6	A375|U251MG|A549|ES2|YAPC|MCF7
IFNL3	282617	bioMart	30	10	AGS|PC3|MCF7|YAPC|A549|HT29|A375|U251MG|ES2|BICR6	NA	NA	NA	NA	NA	NA
IFRD2	7866	ENSG00000214706	NA	NA	NA	47	13	BICR6|PC3|U251MG|YAPC|SNU761|ES2|A549|MCF7|HT29|LCLC103H|AGS|DANG|A375	18	8	HT29|AGS|U251MG|ES2|BICR6|PC3|YAPC|A375
IFT172	26160	bioMart	20	10	ES2|HT29|A375|BICR6|U251MG|AGS|A549|MCF7|PC3|YAPC	NA	NA	NA	NA	NA	NA
IGBP1	3476	ENSG00000089289	NA	NA	NA	64	1	NA	8	5	ES2|U251MG|BICR6|MCF7|KELLY
IGDCC4	57722	bioMart	20	10	MCF7|PC3|HT29|A375|U251MG|BICR6|ES2|A549|AGS|YAPC	NA	NA	NA	NA	NA	NA
IGF1	3479	ENSG00000017427	NA	NA	NA	92	14	BICR6|YAPC|HS944T|A549|MCF7|AGS|ES2|A375|HT29|DANG|PC3|U251MG|LCLC103H|NA	1	1	HCC44
IGF1R	3480	ENSG00000140443	4	1	DLD1	285	20	AGS|ES2|MCF7|PC3|YAPC|A375|HT29|U251MG|A549|BICR6|KELLY|SNGM|IPC298|SNU761|DANG|HCC1806|LCLC103H|KYSE30|HS944T|NA	4	3	A375|AGS|A549
IGF2	3481	bioMart	NA	NA	NA	24	1	NA	9	7	HT29|YAPC|PC3|BICR6|DANG|MCF7|ES2
IGF2BP1	10642	bioMart	NA	NA	NA	31	9	BICR6|PC3|AGS|U251MG|ES2|YAPC|A375|MCF7|NA	9	9	HT29|MCF7|YAPC|PC3|BICR6|AGS|A375|ES2|U251MG
IGF2BP2	10644	ENSG00000073792	46	19	A375|ES2|SNGM|BICR6|SNU761|YAPC|DANG|KELLY|HT29|U251MG|HCC1806|IPC298|A549|HS944T|AGS|PC3|LCLC103H|KYSE30|MCF7	72	1	NA	9	7	A549|HT29|PC3|U251MG|AGS|BICR6|ES2
IGF2BP3	10643	ENSG00000136231	20	10	HT29|AGS|MCF7|A375|ES2|YAPC|U251MG|A549|PC3|BICR6	32	10	HT29|ES2|MCF7|SNGM|PC3|KYSE30|YAPC|U251MG|BICR6|NA	8	6	PC3|YAPC|A549|ES2|BICR6|A375
IGF2R	3482	ENSG00000197081	85	19	HT29|SNGM|IPC298|HS944T|ES2|MCF7|PC3|HCC1806|U251MG|AGS|DANG|A549|A375|YAPC|BICR6|LCLC103H|KELLY|SNU761|KYSE30	47	12	BICR6|U251MG|A375|MCF7|A549|PC3|ES2|HT29|YAPC|AGS|IPC298|SNU761	1	1	A549
IGFBP2	3485	ENSG00000115457	20	10	U251MG|YAPC|PC3|HT29|BICR6|MCF7|AGS|ES2|A549|A375	33	12	ES2|HT29|A549|AGS|BICR6|YAPC|A375|U251MG|MCF7|PC3|DANG|KYSE30	4	2	PC3|A549
IGFBP3	3486	ENSG00000146674	NA	NA	NA	33	8	MCF7|HT29|KYSE30|AGS|A375|U251MG|HS944T|NA	1	1	ES2
IGFBP4	3487	ENSG00000141753	20	10	U251MG|AGS|MCF7|PC3|HT29|A549|BICR6|A375|ES2|YAPC	40	13	A549|HS944T|AGS|YAPC|HT29|ES2|U251MG|MCF7|A375|BICR6|PC3|HCC1806|IPC298	2	2	HCC44|SNGM
IGFBP5	3488	ENSG00000115461	20	10	BICR6|MCF7|AGS|A375|ES2|HT29|U251MG|PC3|YAPC|A549	32	11	ES2|A375|PC3|U251MG|AGS|MCF7|BICR6|A549|HCC1806|HT29|NA	9	6	MCF7|HT29|U251MG|ES2|A549|AGS
IGFBP6	3489	ENSG00000167779	NA	NA	NA	32	10	A375|U251MG|PC3|AGS|ES2|MCF7|A549|BICR6|HS944T|NA	9	7	ES2|HT29|A549|A375|AGS|YAPC|KYSE30
IGFBP7	3490	ENSG00000163453	NA	NA	NA	27	1	NA	9	6	A375|A549|DANG|ES2|U251MG|MCF7
IGFN1	91156	bioMart	20	10	AGS|BICR6|MCF7|PC3|A549|A375|U251MG|YAPC|ES2|HT29	8	1	NA	NA	NA	NA
IGHMBP2	3508	ENSG00000132740	NA	NA	NA	52	12	AGS|A549|IPC298|MCF7|ES2|YAPC|HT29|A375|U251MG|LCLC103H|BICR6|PC3	8	6	BICR6|AGS|A549|HT29|SNU761|PC3
IGLL1	3543	ENSG00000128322	20	10	A375|MCF7|PC3|YAPC|HT29|A549|BICR6|AGS|ES2|U251MG	NA	NA	NA	NA	NA	NA
IGLON5	402665	bioMart	20	10	BICR6|A549|HT29|AGS|YAPC|MCF7|PC3|ES2|U251MG|A375	NA	NA	NA	NA	NA	NA
IGSF1	3547	ENSG00000147255	20	10	MCF7|YAPC|PC3|BICR6|U251MG|A375|ES2|A549|AGS|HT29	NA	NA	NA	NA	NA	NA
IGSF10	285313	bioMart	18	9	AGS|ES2|PC3|U251MG|HT29|BICR6|YAPC|A375|A549	NA	NA	NA	NA	NA	NA
IGSF23	147710	bioMart	20	10	U251MG|PC3|AGS|ES2|A375|YAPC|A549|MCF7|BICR6|HT29	NA	NA	NA	NA	NA	NA
IGSF3	3321	ENSG00000143061	20	10	HT29|MCF7|A375|BICR6|U251MG|A549|ES2|YAPC|AGS|PC3	NA	NA	NA	NA	NA	NA
IGSF5	150084	bioMart	20	10	BICR6|ES2|PC3|A549|MCF7|U251MG|HT29|AGS|A375|YAPC	NA	NA	NA	NA	NA	NA
IGSF6	10261	ENSG00000140749	20	10	U251MG|BICR6|A375|MCF7|A549|HT29|PC3|YAPC|ES2|AGS	NA	NA	NA	NA	NA	NA
IGSF8	93185	bioMart	20	10	A549|ES2|PC3|AGS|MCF7|HT29|YAPC|U251MG|BICR6|A375	30	10	A375|BICR6|U251MG|DANG|MCF7|A549|ES2|SNU761|HT29|NA	13	8	A549|PC3|A375|BICR6|HS944T|MCF7|U251MG|YAPC
IGSF9	57549	bioMart	20	10	BICR6|A375|A549|AGS|U251MG|PC3|HT29|MCF7|YAPC|ES2	NA	NA	NA	NA	NA	NA
IGSF9B	22997	ENSG00000080854	20	10	AGS|U251MG|MCF7|A375|ES2|A549|YAPC|PC3|BICR6|HT29	NA	NA	NA	NA	NA	NA
IHH	3549	ENSG00000163501	18	9	A549|HT29|PC3|YAPC|U251MG|A375|BICR6|ES2|AGS	NA	NA	NA	NA	NA	NA
IKBIP	121457	bioMart	20	10	YAPC|BICR6|AGS|HT29|A549|MCF7|ES2|U251MG|PC3|A375	NA	NA	NA	NA	NA	NA
IKBKB	3551	ENSG00000104365	NA	NA	NA	117	16	HCC44|YAPC|HT29|PC3|BICR6|U251MG|AGS|A375|ES2|MCF7|A549|HS944T|KYSE30|IPC298|SNGM|NA	8	5	A375|PC3|MCF7|YAPC|KELLY
IKBKE	9641	ENSG00000263528	NA	NA	NA	125	15	A375|YAPC|BICR6|U251MG|A549|ES2|MCF7|PC3|AGS|HCC1806|KYSE30|HT29|SNGM|DANG|NA	8	7	A549|YAPC|AGS|BICR6|U251MG|A375|KELLY
IKBKG	8517	ENSG00000269335	18	9	BICR6|ES2|YAPC|PC3|HT29|AGS|A375|U251MG|A549	77	12	A375|MCF7|AGS|U251MG|KELLY|PC3|ES2|BICR6|HT29|HS944T|YAPC|A549	4	4	A375|ES2|YAPC|AGS
IKZF1	10320	ENSG00000185811	44	19	SNGM|A375|HCC1806|LCLC103H|U251MG|A549|KYSE30|IPC298|SNU761|PC3|HT29|AGS|KELLY|MCF7|HS944T|ES2|DANG|YAPC|BICR6	44	12	PC3|A375|AGS|U251MG|A549|YAPC|ES2|HT29|MCF7|BICR6|SNGM|KYSE30	10	7	BICR6|ES2|YAPC|HT29|AGS|HS944T|A375
IKZF2	22807	ENSG00000030419	20	10	BICR6|PC3|AGS|A549|U251MG|YAPC|MCF7|HT29|ES2|A375	NA	NA	NA	NA	NA	NA
